,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,ResultOld,Bounce (x)Old,Bounce (y)Old,Hit (x)Old,Hit (y)Old,Result2,Bounce (x)2,Bounce (y)2,Hit (x)2,Hit (y)2,comment
67,Player,1,serve,Serve,Slice,106.0,21,0,0,no_mans_land,deuce,near,0.55,5.98,no_mans_land,deuce,far,-1.41,24.33,2.780668,down the T,In,False,14:18:51,740.119995,0,Out,0.548018,4.47916,-1.41075,24.331831,In,0.55,5.98,-1.41,24.33,swapped srv
68,Opponent,2,return,Backhand,Flat,70.0,21,0,0,no_mans_land,ad,far,3.541363,18.966942,out,deuce,near,1.192476,-0.615603,0.705148,inside in,In,False,14:18:52,741.299988,0,,,,,,,,,,,swapped srv
69,Player,3,serve_plus_one,Backhand,Topspin,89.0,21,0,0,no_mans_land,ad,near,-3.207458,3.614747,out,ad,far,3.893699,25.272928,1.114161,cross court,In,False,14:18:53,742.97998,0,,,,,,,,,,,swapped srv
70,Opponent,4,return_plus_one,Backhand,Flat,88.0,21,0,0,no_mans_land,ad,far,2.241873,18.462852,out,ad,near,-3.899005,-0.544113,0.975839,cross court,In,False,14:18:55,744.340027,0,,,,,,,,,,,swapped srv
71,Player,5,in_play,Backhand,Topspin,84.0,21,0,0,no_mans_land,deuce,near,2.315617,4.85129,out,ad,far,3.278187,25.298607,0.871594,down the line,In,False,14:18:56,745.679993,0,,,,,,,,,,,swapped srv
72,Opponent,6,in_play,Forehand,Topspin,82.0,21,0,0,no_mans_land,ad,far,1.975924,18.846767,no_mans_land,deuce,near,1.307407,-0.304153,0.727027,down the line,In,False,14:18:58,747.299988,0,,,,,,,,,,,swapped srv
73,Player,7,in_play,Backhand,Topspin,95.0,21,0,0,no_mans_land,ad,near,-1.970542,2.541113,out,ad,far,1.976358,25.340437,0.971662,cross court,In,False,14:18:59,748.679993,0,,,,,,,,,,,swapped srv
74,Opponent,8,in_play,Backhand,Topspin,85.0,21,0,0,no_mans_land,deuce,far,-0.695818,19.482353,out,ad,near,-2.610137,-1.275161,0.776659,down the line,In,False,14:19:00,749.640015,0,,,,,,,,,,,swapped srv
75,Player,9,in_play,Forehand,Topspin,74.0,21,0,0,service_box,deuce_alley,near,4.198401,6.177888,out,deuce,far,-0.337639,25.244898,0.839455,down the line,Out,False,14:19:01,750.799988,0,,,,,,,,,,,swapped srv
76,Player,1,serve,Serve,Flat,84.0,22,0,0,service_box,deuce,far,-3.562177,11.88,service_box,ad,far,0.449173,23.489016,2.46067,out wide,Net,False,14:19:37,786.26001,-1,,,,,,,,,,,swapped srv
77,Player,1,serve,Serve,Flat,114.0,23,0,0,service_box,ad,near,-3.337509,5.688459,no_mans_land,ad,far,0.938725,24.648497,2.433911,out wide,In,False,14:19:48,797.97998,0,,,,,,,,,,,swapped srv
78,Opponent,2,return,Backhand,Topspin,77.0,23,0,0,no_mans_land,ad,far,2.766309,18.892414,out,ad_alley,near,-5.096321,-0.698699,0.773141,down the line,In,False,14:19:50,799.140015,0,,,,,,,,,,,swapped srv
79,Player,3,serve_plus_one,Backhand,Topspin,93.0,23,0,0,service_box,ad,near,-2.531813,5.517848,no_mans_land,ad,far,3.538833,24.460909,1.223976,cross court,In,False,14:19:51,800.5,0,,,,,,,,,,,swapped srv
80,Opponent,4,return_plus_one,Backhand,Topspin,90.0,23,0,0,service_box,ad,far,1.61458,17.726135,out,ad_alley,near,-4.28653,-0.809997,0.718987,down the line,In,False,14:19:52,801.880005,0,,,,,,,,,,,swapped srv
81,Player,5,in_play,Backhand,Topspin,79.0,23,0,0,no_mans_land,deuce,near,4.61,2.09,out,ad,far,2.77,25.55,0.793903,down the line,Out,False,14:19:54,803.179993,0,In,3.032998,2.089349,2.768222,25.548656,Out,4.61,2.09,2.77,25.55,swapped srv
82,Opponent,0,in_play,Forehand,Topspin,76.0,23,0,0,service_box,deuce,far,-1.264421,17.009918,out,deuce,near,3.011058,-1.446654,0.771807,cross court,In,False,14:19:55,804.640015,0,,,,,,,,,,,swapped srv
83,Player,1,serve,Serve,Flat,115.0,24,0,0,service_box,deuce,near,2.724324,6.773193,no_mans_land,deuce,far,-0.888977,23.424009,2.69944,out wide,In,False,14:20:26,836.0,1,,,,,,,,,,,swapped srv
84,Opponent,2,return,Forehand,Flat,95.0,24,0,0,service_box,ad,far,1.469301,15.869871,no_mans_land,deuce_alley,near,4.801579,0.166684,1.11163,down the line,In,False,14:20:27,836.900024,1,,,,,,,,,,,swapped srv
85,Player,3,serve_plus_one,Forehand,Flat,107.0,24,0,0,no_mans_land,ad,near,-2.91011,3.228422,no_mans_land,deuce,far,-0.395872,22.504457,1.047752,down the line,In,False,14:20:29,838.780029,1,,,,,,,,,,,swapped srv
86,Opponent,4,return_plus_one,Backhand,Topspin,58.0,24,0,0,service_box,deuce,far,-0.213194,16.964476,out,ad,near,-3.843534,-1.763989,0.588025,down the line,In,False,14:20:30,839.780029,1,,,,,,,,,,,swapped srv
87,Player,5,in_play,Overhead,Flat,86.0,24,0,0,service_box,deuce,near,1.987485,6.095324,service_box,ad,far,0.749452,16.01943,5.35733,---,In,False,14:20:35,844.080017,1,,,,,,,,,,,swapped srv
88,Opponent,0,none,Forehand,Topspin,67.0,25,0,0,out,deuce,near,1.824386,-0.488218,no_mans_land,deuce,near,1.869099,3.507545,3.163051,cross court,Net,False,14:20:46,855.679993,1,,,,,,,,,,,
89,Opponent,0,none,Forehand,Topspin,63.0,26,0,0,service_box,ad,far,0.225891,16.459164,out,deuce,near,0.2273,-1.904138,1.558338,down the line,In,False,14:20:50,859.580017,0,,,,,,,,,,,
90,Player,1,serve,Serve,Flat,114.0,27,0,0,service_box,ad,far,0.816549,11.88,no_mans_land,ad,far,1.055961,23.757675,2.46212,down the T,Net,False,14:21:08,877.200012,-1,,,,,,,,,,,swapped srv
91,Player,1,serve,Serve,Slice,127.0,28,0,0,service_box,ad,near,-0.583425,5.760313,no_mans_land,ad,far,0.996854,24.661856,2.535374,down the T,In,False,14:21:20,889.840027,0,,,,,,,,,,,swapped srv
92,Opponent,2,return,Forehand,Flat,87.0,28,0,0,service_box,deuce,far,-0.59182,18.048363,out,ad,near,-2.088408,-1.451023,0.750274,inside in,In,False,14:21:22,891.039978,0,,,,,,,,,,,swapped srv
93,Player,3,serve_plus_one,Forehand,Topspin,90.0,28,0,0,service_box,deuce,near,2.482034,7.250284,no_mans_land,deuce,far,-0.588132,24.869955,1.277335,cross court,In,False,14:21:23,892.26001,0,,,,,,,,,,,swapped srv
94,Opponent,4,return_plus_one,Forehand,Topspin,72.0,28,0,0,no_mans_land,ad,far,0.974548,18.54179,no_mans_land,deuce,near,3.466026,0.03934,0.656292,down the line,In,False,14:21:24,893.700012,0,,,,,,,,,,,swapped srv
95,Player,5,in_play,Forehand,Topspin,86.0,28,0,0,no_mans_land,ad,near,-3.739987,3.50102,out,ad,far,0.500853,25.886667,1.04956,inside out,In,False,14:21:26,895.080017,0,,,,,,,,,,,swapped srv
96,Opponent,6,in_play,Backhand,Topspin,68.0,28,0,0,no_mans_land,ad,far,1.782952,19.113714,no_mans_land,ad_alley,near,-4.463745,-0.089331,0.78721,down the line,In,False,14:21:27,896.400024,0,,,,,,,,,,,swapped srv
97,Player,7,in_play,Forehand,Topspin,93.0,28,0,0,service_box,ad,near,-3.016881,5.540021,out,ad,far,2.624663,25.165632,1.059888,inside out,In,False,14:21:28,897.880005,0,,,,,,,,,,,swapped srv
98,Opponent,8,in_play,Backhand,Topspin,74.0,28,0,0,service_box,ad,far,1.552227,16.913048,no_mans_land,ad_alley,near,-5.002554,0.120109,0.595698,down the line,In,False,14:21:30,899.299988,0,,,,,,,,,,,swapped srv
99,Player,9,in_play,Forehand,Topspin,100.0,28,0,0,service_box,ad,far,2.720881,11.88,no_mans_land,ad,far,3.056827,24.644199,1.04335,inside out,Net,False,14:21:31,900.640015,0,,,,,,,,,,,swapped srv
100,Opponent,1,serve,Serve,Flat,114.0,30,0,0,service_box,deuce,far,-3.054536,17.051359,no_mans_land,deuce,near,0.136863,1.330569,2.484737,out wide,In,False,14:22:16,945.440002,1,,,,,,,,,,,
101,Player,2,return,Forehand,Topspin,111.0,30,0,0,out,deuce,near,1.67,-0.19,out,deuce_alley,far,-4.88,26.32,0.901328,down the line,Out,False,14:22:17,946.280029,1,Out,1.670185,-0.191735,-4.881457,26.320396,Out,1.67,-0.19,-4.88,26.32,
102,Opponent,1,serve,Serve,Flat,127.0,31,0,0,service_box,ad,far,2.720631,17.19133,no_mans_land,ad,near,-1.168675,0.432667,2.628246,out wide,In,False,14:22:38,967.780029,1,,,,,,,,,,,
103,Player,2,return,Backhand,Topspin,98.0,31,0,0,service_box,ad,near,-2.05,5.54,no_mans_land,ad_alley,far,4.69,24.82,0.982772,down the line,In,False,14:22:39,968.719971,1,In,-2.046348,5.537606,4.694226,24.817381,In,-2.05,5.54,4.69,24.82,
104,Opponent,3,serve_plus_one,Backhand,Flat,83.0,31,0,0,no_mans_land,ad,far,2.406863,18.52684,no_mans_land,ad,near,-3.807763,-0.05991,0.557678,cross court,In,False,14:22:40,970.0,1,,,,,,,,,,,
105,Player,4,return_plus_one,Backhand,Topspin,74.0,31,0,0,service_box,ad,near,-2.52,9.32,out,ad,far,3.48,25.57,0.84269,cross court,In,False,14:22:42,971.419983,1,In,-2.521512,9.320211,3.478229,25.574137,In,-2.52,9.32,3.48,25.57,
106,Opponent,5,in_play,Backhand,Flat,77.0,31,0,0,service_box,deuce,near,2.106879,11.88,no_mans_land,ad,near,-3.625538,-0.221537,0.784981,down the line,Net,False,14:22:43,972.73999,1,,,,,,,,,,,
107,Opponent,1,serve,Serve,Flat,113.0,32,0,0,service_box,deuce_alley,far,-4.60189,17.703035,no_mans_land,deuce,near,0.368905,0.623128,2.528115,out wide,Out,False,14:23:12,1001.5,-2,,,,,,,,,,,
108,Opponent,0,return,Forehand,Topspin,77.0,32,0,0,no_mans_land,ad,near,-2.186383,4.560126,out,deuce_out,far,-5.701466,25.002741,0.987216,down the line,In,False,14:23:13,1002.47998,-2,,,,,,,,,,,
109,Opponent,1,serve,Serve,Kick,108.0,33,0,0,service_box,deuce,far,-2.745261,16.820648,no_mans_land,deuce,near,0.319837,1.349442,2.255174,out wide,In,False,14:23:22,1011.840027,1,,,,,,,,,,,
110,Player,2,return,Forehand,Topspin,98.0,33,0,0,no_mans_land,ad,near,-3.0617,2.835262,out,deuce,far,-3.998301,25.296675,0.910861,down the line,In,False,14:23:23,1012.880005,1,,,,,,,,,,,
