Score,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Min,Sec,Comment
,Player,2,return,Backhand,Flat,70.985191,58,0,0,no_mans_land,ad,far,1.859999,19.487186,no_mans_land,deuce,near,0.746574,1.023835,1.27184,inside in,In,false,12:23:27,1448.72998,24,9,
,Opponent,3,serve_plus_one,Backhand,Topspin,87.073799,58,0,0,no_mans_land,ad,near,-0.72681,2.50137,no_mans_land,ad,far,1.521502,24.694777,1.223548,cross court,In,false,12:23:29,1449.97998,24,10,
,Player,4,return_plus_one,Backhand,Flat,81.424713,58,0,0,no_mans_land,ad,far,1.683553,20.301041,no_mans_land,ad,near,-0.928302,0.82814,0.682434,cross court,In,false,12:23:30,1451.209961,24,11,
,Opponent,5,in_play,Backhand,Topspin,116.446266,58,0,0,no_mans_land,ad,near,-1.509921,2.427721,no_mans_land,ad,far,2.100741,24.58864,1.238909,cross court,In,false,12:23:31,1452.619995,24,13,
,Player,6,in_play,Backhand,Topspin,106.183723,58,0,0,no_mans_land,ad,far,1.301546,22.015209,no_mans_land,ad,near,-1.935536,-0.343631,0.829657,cross court,In,false,12:23:32,1453.72998,24,14,
,Opponent,7,in_play,Backhand,Topspin,118.076607,58,0,0,no_mans_land,ad,near,-2.668185,3.269053,out,ad,far,2.337852,25.468296,0.968213,cross court,In,false,12:23:34,1455.02002,24,15,
,Player,8,in_play,Backhand,Topspin,86.806549,58,0,0,no_mans_land,ad,far,1.70113,20.498123,no_mans_land,ad,near,-3.438866,0.113709,0.61648,cross court,In,false,12:23:35,1456.130005,24,16,
,Opponent,9,in_play,Backhand,Topspin,103.617912,58,0,0,no_mans_land,deuce,near,2.452669,4.353445,no_mans_land,ad,far,2.048586,24.28969,1.037418,down the line,In,false,12:23:36,1457.420044,24,17,
,Player,10,in_play,Forehand,Flat,61.743397,58,0,0,no_mans_land,ad,far,0.818837,19.753321,no_mans_land,deuce,near,2.620786,0.712043,0.610033,down the line,In,false,12:23:37,1458.449951,24,18,
,Opponent,11,in_play,Forehand,Topspin,100.339928,58,0,0,no_mans_land,deuce,near,1.763449,4.140512,out,ad,far,0.697692,25.071047,1.08065,inside in,In,false,12:23:39,1460.180054,24,20,
,Player,12,in_play,Forehand,Topspin,78.176292,58,0,0,no_mans_land,deuce,far,-1.682697,19.895489,no_mans_land,deuce,near,1.978888,2.201785,0.949061,cross court,In,false,12:23:40,1461.209961,24,21,
,Opponent,13,in_play,Forehand,Topspin,85.22316,58,0,0,no_mans_land,ad,near,-1.579958,3.183614,no_mans_land,deuce,far,-1.8719,24.954163,0.913262,down the line,In,false,12:23:41,1462.339966,24,22,
,Player,14,in_play,Backhand,Flat,93.995468,58,0,0,no_mans_land,ad_alley,far,4.324803,18.930582,no_mans_land,ad,near,-0.893099,1.76819,0.809612,down the line,Out,false,12:23:43,1463.77002,24,24,
40 0,Opponent,1,serve,Serve,Flat,109.214394,59,0,0,service_box,ad_alley,near,-4.996035,6.533144,no_mans_land,ad,far,0.518619,23.083181,2.575955,out wide,Out,false,12:24:05,1486.319946,24,46,
40 0,Opponent,1,serve,Serve,Flat,110.682686,61,0,0,service_box,ad,near,-0.708284,7.273835,no_mans_land,ad,far,0.645543,24.042942,2.519877,down the T,In,false,12:24:18,1499.52002,24,60,
,Player,2,return,Forehand,Topspin,77.124138,61,0,0,no_mans_land,deuce,far,-3.500608,21.214371,no_mans_land,ad,near,-1.199205,2.068746,1.182063,inside in,In,false,12:24:19,1500.23999,25,0,
40 15,Opponent,1,serve,Serve,Flat,146.130554,63,0,0,service_box,deuce,near,3.703632,5.516808,no_mans_land,deuce,far,-0.823586,23.430834,2.888376,out wide,In,false,12:24:40,1521.47998,25,21,Out
40 15,Opponent,1,serve,Serve,Flat,137.467545,64,0,0,service_box,deuce,near,1.778753,6.85572,no_mans_land,deuce,far,-0.944391,24.011316,2.813332,down the T,In,false,12:24:53,1534.680054,25,35,
,Player,2,return,Forehand,Flat,98.892433,64,0,0,no_mans_land,ad,far,2.606677,18.724075,no_mans_land,deuce,near,3.198752,0.89034,1.019619,down the line,In,false,12:24:54,1535.550049,25,36,
,Opponent,3,serve_plus_one,Backhand,Slice,51.809525,64,0,0,no_mans_land,ad,near,-0.254347,3.367389,no_mans_land,ad,far,2.346345,24.44805,1.837489,cross court,In,false,12:24:55,1536.599976,25,37,Out
40 30,Opponent,1,serve,Serve,Flat,146.288818,65,0,0,service_box,ad,near,-3.687682,5.614744,no_mans_land,ad,far,0.631075,23.600822,2.892374,out wide,In,false,12:25:23,1564.599976,26,5,Out
,Player,2,return,Backhand,Topspin,64.177757,65,0,0,service_box,ad,far,2.402203,14.451238,no_mans_land,ad_alley,near,-4.177495,0.087047,0.68956,down the line,In,false,12:25:24,1565.319946,26,5,No shot as out serve
40 30,Opponent,1,serve,Serve,Flat,188.7565,66,0,0,service_box,ad,near,-0.883282,6.082819,no_mans_land,ad,far,0.422136,23.667929,2.593013,down the T,In,false,12:25:36,1576.939941,26,17,
,Player,2,return,Forehand,Flat,63.018543,66,0,0,no_mans_land,ad,far,1.985674,19.020914,no_mans_land,ad,near,-1.226233,1.295927,1.027269,inside out,In,false,12:25:36,1577.48999,26,17,
,Opponent,3,serve_plus_one,Backhand,Topspin,84.560738,66,0,0,no_mans_land,ad,near,-1.883692,3.488131,no_mans_land,ad,far,2.423467,24.67985,1.065247,cross court,In,false,12:25:38,1578.97998,26,19,
,Player,4,return_plus_one,Backhand,Flat,74.267937,66,0,0,service_box,ad,far,1.65627,17.47884,no_mans_land,ad,near,-2.473268,0.899907,0.723263,cross court,In,false,12:25:39,1580.369995,26,20,
,Opponent,5,in_play,Backhand,Topspin,94.811562,66,0,0,no_mans_land,ad,near,-0.759344,3.42241,no_mans_land,ad,far,2.79688,24.433775,1.226179,cross court,In,false,12:25:40,1581.73999,26,22,
,Player,6,in_play,Forehand,Topspin,83.499123,66,0,0,no_mans_land,deuce,far,-2.651257,19.133307,no_mans_land,ad,near,-1.513968,-0.176827,0.885095,inside in,In,false,12:25:42,1583.01001,26,23,
,Opponent,7,in_play,Forehand,Topspin,94.914253,66,0,0,no_mans_land,deuce,near,1.176145,4.08613,out,deuce,far,-2.320251,25.107353,0.991511,cross court,In,false,12:25:43,1584.26001,26,24,
,Player,8,in_play,Forehand,Topspin,76.127609,66,0,0,no_mans_land,ad,far,3.266372,19.429102,no_mans_land,deuce,near,2.064668,1.911328,0.942672,down the line,In,false,12:25:44,1585.410034,26,25,
,Opponent,9,in_play,Backhand,Topspin,76.234993,66,0,0,no_mans_land,deuce,near,0.314802,4.371708,out,ad,far,3.884371,25.826391,1.004826,down the line,In,false,12:25:46,1586.780029,26,27,
,Player,10,in_play,Forehand,Flat,82.321404,66,0,0,no_mans_land,deuce,far,-3.115792,20.747135,no_mans_land,ad,near,-0.358618,1.858247,1.081641,inside in,In,false,12:25:47,1588.170044,26,28,
,Opponent,11,in_play,Forehand,Flat,75.409271,66,0,0,service_box,deuce,near,1.936029,7.515571,out,deuce,far,-3.34637,26.877508,0.834063,cross court,In,false,12:25:48,1589.369995,26,29,
,Player,12,in_play,Forehand,Flat,52.460125,66,0,0,service_box,deuce,far,-3.902325,17.279634,no_mans_land,deuce,near,2.198352,2.558892,0.935934,cross court,In,false,12:25:49,1590.689941,26,31,Out Dropshot
0 0,Player,1,serve,Serve,Kick,191.549469,67,0,0,no_mans_land,ad,far,0.031168,18.977013,no_mans_land,deuce,near,0.380569,1.208917,2.450133,down the T,Out,false,12:26:36,1637.060059,27,17,
0 0,Player,1,serve,Serve,Flat,127.506172,68,0,0,service_box,deuce,far,-0.625259,15.727891,no_mans_land,deuce,near,0.447182,1.002565,2.358824,down the T,In,false,12:26:52,1653.650024,27,34,
,Opponent,2,return,Backhand,Topspin,85.086212,68,0,0,no_mans_land,ad,near,-0.549876,4.000377,out,deuce,far,-1.104266,25.767874,1.171595,inside in,In,false,12:26:54,1654.939941,27,35,
,Player,3,serve_plus_one,Forehand,Flat,63.874737,68,0,0,out,ad,far,1.36888,25.635046,no_mans_land,deuce,near,0.192377,2.427822,0.952374,down the line,Out,false,12:26:55,1656.089966,27,36,
,Opponent,4,return_plus_one,Backhand,Topspin,101.216728,68,0,0,no_mans_land,ad,near,-3.31279,3.249328,out,ad,far,0.970976,25.635109,1.409656,cross court,In,false,12:26:57,1658.060059,27,38,no shot as out
0 15,Player,1,serve,Serve,Flat,135.197296,70,0,0,service_box,ad,far,0.461597,17.718071,no_mans_land,ad,near,-0.730473,0.845484,2.49845,down the T,In,false,12:27:26,1686.839966,28,7,
,Opponent,2,return,Forehand,Slice,54.287144,70,0,0,service_box,deuce,near,0.348581,8.451076,service_box,deuce,far,-0.059337,16.557878,4.552886,cross court,In,false,12:27:28,1689.119995,28,9,no shot as ace
15 15,Player,1,serve,Serve,Kick,88.24514,71,0,0,service_box,deuce,near,0.292736,8.123842,no_mans_land,deuce,near,0.457525,0.955979,2.420977,down the T,Net,false,12:27:54,1715.73999,28,36,
15 15,Player,1,serve,Serve,Slice,110.666267,73,0,0,service_box,deuce,far,-1.284254,13.909286,no_mans_land,deuce,near,0.260848,0.222415,2.443522,down the T,In,false,12:28:11,1732.119995,28,52,
,Opponent,2,return,Backhand,Topspin,80.101868,73,0,0,no_mans_land,ad,near,-0.091217,4.628622,out,deuce,far,-1.793962,25.06426,1.491887,inside in,In,false,12:28:12,1733.319946,28,53,
,Player,3,serve_plus_one,Forehand,Flat,86.743523,73,0,0,no_mans_land,deuce,far,-1.734368,21.484333,no_mans_land,deuce,near,0.095449,1.428562,0.927667,cross court,In,false,12:28:13,1734.589966,28,55,
,Opponent,4,return_plus_one,Forehand,Topspin,79.71537,73,0,0,no_mans_land,ad,near,-1.973995,2.679767,out,deuce,far,-1.882853,25.560442,0.776349,down the line,In,false,12:28:15,1735.98999,28,56,
,Player,5,in_play,Backhand,Flat,81.360649,73,0,0,no_mans_land,ad,far,2.831871,18.905514,no_mans_land,ad,near,-1.51685,1.456096,0.782594,cross court,In,false,12:28:16,1737.310059,28,57,
,Opponent,6,in_play,Backhand,Topspin,98.221367,73,0,0,no_mans_land,ad,near,-2.891858,3.292872,no_mans_land,ad,far,3.714293,24.356089,1.004762,cross court,In,false,12:28:17,1738.599976,28,59,
,Player,7,in_play,Backhand,Flat,72.514359,73,0,0,no_mans_land,ad,far,0.265925,22.873041,no_mans_land,ad,near,-4.015555,0.256346,0.746653,cross court,In,false,12:28:19,1739.75,28,60,
,Opponent,8,in_play,Forehand,Topspin,64.588425,73,0,0,service_box,ad,near,-3.529293,6.686506,no_mans_land,ad,far,0.690837,24.388338,0.83842,inside out,In,false,12:28:20,1741.23999,29,1,
,Player,9,in_play,Backhand,Topspin,85.310715,73,0,0,no_mans_land,ad,far,2.860141,19.833183,no_mans_land,ad_alley,near,-4.806071,-0.18996,0.917536,down the line,In,false,12:28:22,1742.920044,29,3,
,Opponent,10,in_play,Backhand,Topspin,95.614326,73,0,0,no_mans_land,ad,near,-1.190954,3.177701,no_mans_land,ad,far,3.718381,24.083471,1.007251,cross court,In,false,12:28:23,1744.359985,29,4,
,Player,11,in_play,Backhand,Topspin,72.701561,73,0,0,no_mans_land,ad,far,2.716449,20.293335,no_mans_land,ad,near,-1.323718,0.527647,0.659217,cross court,In,false,12:28:24,1745.560059,29,6,
,Opponent,12,in_play,Backhand,Topspin,98.752968,73,0,0,no_mans_land,ad,near,-1.530699,2.620951,no_mans_land,ad,far,2.732916,24.416342,1.177151,cross court,In,false,12:28:26,1747,29,7,
,Player,13,in_play,Backhand,Slice,56.505314,73,0,0,service_box,deuce,near,0.905647,10.137615,no_mans_land,ad,near,-2.204318,0.431455,0.430927,down the line,Net,false,12:28:27,1748.079956,29,8,
15 30,Player,1,serve,Serve,Flat,148.146591,74,0,0,service_box,ad,far,2.799993,14.691127,no_mans_land,ad,near,-0.387585,1.396478,2.279166,out wide,In,false,12:28:58,1779.26001,29,39,
,Opponent,2,return,Backhand,Topspin,110.669922,74,0,0,no_mans_land,ad,near,-2.081925,2.926172,no_mans_land,ad_alley,far,4.172575,23.320953,1.207044,down the line,In,false,12:28:59,1780.099976,29,40,
,Player,3,serve_plus_one,Backhand,Topspin,75.207878,74,0,0,no_mans_land,deuce,far,-0.698229,21.752197,no_mans_land,ad,near,-2.369954,1.619259,0.210676,down the line,In,false,12:29:00,1780.969971,29,41,
,Opponent,4,return_plus_one,Forehand,Topspin,73.595978,74,0,0,no_mans_land,ad,near,-1.254099,2.994274,out,deuce,far,-0.3128,26.059628,0.791244,down the line,In,false,12:29:01,1782.5,29,43,
,Player,5,in_play,Forehand,Topspin,98.696518,74,0,0,no_mans_land,deuce,far,-2.697819,22.304974,no_mans_land,ad,near,-1.344905,1.33694,1.151688,inside in,In,false,12:29:03,1784.01001,29,44,
,Opponent,6,in_play,Forehand,Slice,62.33419,74,0,0,no_mans_land,deuce_alley,near,4.355793,2.805058,no_mans_land,deuce,far,-2.405181,24.258936,0.69764,down the line,Out,false,12:29:04,1785.140015,29,45,
30 30,Player,1,serve,Serve,Flat,181.185257,75,0,0,service_box,deuce,far,-0.806938,17.292643,no_mans_land,deuce,near,0.526665,0.153542,2.253107,down the T,In,false,12:29:37,1818.130005,30,18,
,Opponent,2,return,Backhand,Flat,65.223618,75,0,0,service_box,deuce,far,-0.492955,14.983206,no_mans_land,deuce,far,-0.866921,24.480961,1.482225,inside out,Net,false,12:29:38,1818.969971,30,19,
,Player,0,none,Feed,Flat,36.811127,76,0,0,no_mans_land,ad,far,0.576006,18.763746,service_box,deuce,near,0.857816,10.031933,2.092617,---,In,false,12:29:51,1831.819946,30,32,None (Net before)
,Opponent,1,none,Backhand,Topspin,76.391838,76,0,0,no_mans_land,ad,far,0.353291,18.900663,service_box,ad,far,1.028728,18.248325,3.153558,cross court,Net,false,12:29:53,1833.97998,30,34,None (Net before)
40 30,Player,1,serve,Serve,Flat,128.580933,77,0,0,service_box,ad,far,0.797532,16.438713,no_mans_land,ad,near,-0.488535,0.41824,2.432417,down the T,In,false,12:30:20,1861.099976,31,1,
,Opponent,2,return,Forehand,Topspin,38.477859,77,0,0,no_mans_land,ad,far,0.499998,23.197832,service_box,ad,far,0.397491,19.484175,3.158526,inside out,Net,false,12:30:22,1863.73999,31,4,None as ace
,Player,0,none,Forehand,Topspin,44.962273,79,0,0,service_box,ad,far,0.083913,16.633478,no_mans_land,deuce,near,0.320881,2.082385,2.230088,down the line,In,false,12:30:34,1875.5,31,16,None as ace
0 0,Player,1,serve,Serve,Slice,183.278625,80,0,0,no_mans_land,deuce,near,1.156087,2.759698,service_box,ad,near,0.072783,0.846746,2.407028,out wide,Net,false,12:31:15,1916.300049,31,56,NONE
,Player,0,none,Forehand,Topspin,96.02832,81,0,0,no_mans_land,ad,far,2.141781,19.330158,no_mans_land,deuce,near,1.815372,1.116561,2.529655,down the line,In,false,12:31:20,1921.099976,32,1,NONE
0 0,Opponent,1,serve,Serve,Slice,163.337006,82,0,0,service_box,deuce,far,-3.471251,15.650105,no_mans_land,deuce,near,0.13783,0.999367,2.509998,out wide,In,false,12:32:30,1990.939941,33,11,
,Player,2,return,Forehand,Topspin,105.240234,82,0,0,no_mans_land,ad,near,-3.336666,2.713264,no_mans_land,deuce_alley,far,-4.76304,22.914402,0.958418,down the line,In,false,12:32:31,1992.140015,33,12,
,Opponent,3,serve_plus_one,Backhand,Flat,109.423462,82,0,0,no_mans_land,ad,far,2.427137,19.818066,no_mans_land,ad,near,-2.933495,-0.451927,0.738579,cross court,In,false,12:32:32,1993.329956,33,13,
,Player,4,return_plus_one,Backhand,Topspin,65.404892,82,0,0,no_mans_land,ad,near,-0.355197,2.931281,no_mans_land,ad,far,3.70931,24.694014,0.898111,cross court,In,false,12:32:33,1994.420044,33,14,
,Opponent,5,in_play,Forehand,Flat,86.381744,82,0,0,no_mans_land,deuce,far,-3.381111,19.711365,no_mans_land,ad,near,-0.92904,-0.215984,1.12045,inside in,In,false,12:32:35,1996.170044,33,16,
,Player,6,in_play,Forehand,Flat,58.259197,82,0,0,no_mans_land,deuce,near,0.636472,4.242321,out,deuce,far,-3.944459,26.305803,0.712323,cross court,In,false,12:32:36,1997.48999,33,17,
,Opponent,7,in_play,Forehand,Flat,113.537758,82,0,0,out,ad,far,2.682709,25.179247,no_mans_land,deuce,near,0.704251,2.272532,0.876491,down the line,Out,false,12:32:38,1999.410034,33,19,In (winner)
,Opponent,0,none,Backhand,Flat,87.630684,83,0,0,no_mans_land,ad,far,1.415917,19.867258,no_mans_land,ad,near,-1.214669,0.649034,0.572849,cross court,In,false,12:32:49,2010.01001,33,30,REPLAY
,Player,1,none,Backhand,Topspin,53.502094,83,0,0,no_mans_land,ad,near,-0.637863,2.052784,no_mans_land,ad,far,0.877892,22.217978,0.941866,cross court,In,false,12:32:50,2010.97998,33,31,REPLAY
,Opponent,2,none,Forehand,Topspin,76.118645,83,0,0,service_box,ad,far,0.616776,16.366497,no_mans_land,ad,near,-0.625096,-0.252506,1.088481,inside out,In,false,12:32:52,2013.02002,33,33,REPLAY
,Opponent,3,none,Forehand,Topspin,75.333664,83,0,0,out,ad,far,1.076047,25.011168,no_mans_land,deuce,near,0.783576,-0.313322,0.862321,down the line,Out,false,12:32:55,2016.5,33,37,REPLAY
15 0,Opponent,1,serve,Serve,Slice,147.775803,84,0,0,service_box,ad,far,1.020407,17.460535,no_mans_land,ad,near,-0.595743,0.370458,2.481067,down the T,In,false,12:33:02,2023.25,33,43,
,Player,2,return,Forehand,Flat,48.446548,84,0,0,service_box,deuce_alley,near,5.27506,5.88606,no_mans_land,ad,far,0.965381,24.873678,1.741228,inside in,Out,false,12:33:03,2024.089966,33,44,
30 0,Player,1,serve,Serve,Kick,83.587708,85,0,0,service_box,ad,far,0.074914,15.269079,no_mans_land,deuce,near,0.507371,-0.523361,2.487799,down the T,Out,false,12:33:23,2044.099976,34,4,
,Opponent,2,return,Backhand,Slice,45.243984,85,0,0,service_box,deuce,far,-0.676907,14.025345,no_mans_land,deuce,far,-0.854987,24.637751,2.701775,inside out,Net,false,12:33:24,2045.060059,34,5,None as out serve
30 0,Opponent,1,serve,Serve,Slice,115.024628,86,0,0,service_box,deuce,far,-0.769605,15.209858,out,deuce,near,0.214354,-0.573373,2.483897,down the T,In,false,12:33:37,2058.689941,34,19,
,Player,2,return,Backhand,Topspin,57.504257,86,0,0,no_mans_land,ad,near,-0.47625,5.195855,no_mans_land,deuce,far,-1.827905,22.074268,1.86818,inside in,In,false,12:33:38,2059.530029,34,20,
,Opponent,3,serve_plus_one,Backhand,Flat,75.274193,86,0,0,no_mans_land,deuce,far,-0.516349,18.657204,no_mans_land,ad,near,-0.599729,0.55325,0.873907,down the line,In,false,12:33:40,2060.929932,34,21,
,Player,4,return_plus_one,Forehand,Topspin,43.813995,86,0,0,service_box,deuce,far,-3.034585,17.842646,no_mans_land,deuce,far,-0.413216,23.103033,1.202431,cross court,Net,false,12:33:41,2062.100098,34,22,
,Opponent,5,in_play,Backhand,Topspin,101.361099,86,0,0,no_mans_land,ad,far,1.14333,21.415325,out,ad,near,-2.164324,-0.843755,1.676074,cross court,In,false,12:33:42,2063.659912,34,24,
,Player,6,in_play,Backhand,Topspin,74.184204,86,0,0,no_mans_land,ad,near,-1.921459,3.114086,no_mans_land,ad,far,1.040339,23.479342,1.375141,cross court,In,false,12:33:44,2064.889893,34,25,
,Opponent,7,in_play,Backhand,Topspin,53.847248,86,0,0,service_box,ad,far,0.509094,18.145668,no_mans_land,ad,near,-2.05029,1.398493,1.056405,cross court,In,false,12:33:45,2066.449951,34,26,
,Player,8,in_play,Backhand,Topspin,76.224312,86,0,0,no_mans_land,deuce,near,0.941602,2.219713,service_box,ad,far,0.509094,19.354456,2.219533,down the line,In,false,12:33:47,2067.860107,34,28,
,Opponent,9,in_play,Forehand,Topspin,107.378563,86,0,0,no_mans_land,ad,far,0.422029,19.01749,out,deuce,near,1.182987,-1.365199,1.323497,down the line,In,false,12:33:48,2069.060059,34,29,
,Player,10,in_play,Forehand,Topspin,78.819336,86,0,0,no_mans_land,ad,near,-1.957923,4.61629,no_mans_land,deuce,far,-2.593604,23.122786,1.555871,down the line,In,false,12:33:49,2070.26001,34,30,
,Opponent,11,in_play,Backhand,Topspin,79.228477,86,0,0,no_mans_land,deuce,far,-1.093521,19.051239,no_mans_land,ad,near,-1.778244,0.757027,0.905376,down the line,In,false,12:33:50,2071.409912,34,31,
,Player,12,in_play,Forehand,Topspin,86.595757,86,0,0,no_mans_land,deuce,near,1.597672,2.488225,no_mans_land,deuce,far,-0.256074,23.804644,1.051683,cross court,In,false,12:33:51,2072.570068,34,33,Out
,Opponent,13,in_play,Forehand,Topspin,76.96003,86,0,0,service_box,deuce,far,-0.418491,13.707015,out,deuce,near,1.370468,-0.632639,1.043974,cross court,In,false,12:33:52,2073.73999,34,34,None as out
40 0,Opponent,1,serve,Serve,Slice,147.16954,87,0,0,service_box,ad,far,2.869809,16.957804,no_mans_land,ad,near,-0.668762,0.232118,2.513125,out wide,In,false,12:34:24,2104.850098,35,5,
,Player,2,return,Backhand,Topspin,75.163734,87,0,0,service_box,ad,far,2.199765,15.781184,no_mans_land,ad_alley,far,4.148497,23.64493,1.024709,down the line,Net,false,12:34:24,2105.540039,35,6,
,Opponent,0,none,Forehand,Topspin,45.17593,88,0,0,no_mans_land,ad,far,1.135482,20.476768,service_box,deuce,near,1.794288,9.530997,2.063552,down the line,In,false,12:34:32,2113.340088,35,13,none as net
0 0,Player,1,serve,Serve,Flat,208.852966,90,0,0,service_box,deuce,near,3.481627,5.558846,no_mans_land,deuce,far,-0.916452,24.600965,2.603005,out wide,In,false,12:35:10,2151.379883,35,51,
,Opponent,2,return,Forehand,Topspin,102.917458,90,0,0,out,deuce,far,-0.58501,24.9224,out,deuce_alley,near,5.045678,-0.529831,0.99494,down the line,Out,false,12:35:11,2152.199951,35,52,
15 0,Player,1,serve,Serve,Flat,181.185257,91,0,0,service_box,ad,near,-0.341998,6.465073,no_mans_land,ad,far,0.766625,24.784243,2.517077,down the T,In,false,12:35:32,2173.189941,36,13,
