,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,Bounce (x)Old,Bounce (y)Old,ShotOld,ResultOld,Hit (x)Old,Hit (y)Old,comment,Result2,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,P_FH-Line,P_FH-Middle,P_FH-Cross,P_FH-II,P_FH-IO,P_FH-IM,P_FH-D,P_FH-Cross-Pass,P_FH-Middle-Pass,P_FH-Line-Pass,P_BH-Line,P_BH-Middle,P_BH-Cross,P_BH-Slice,P_BH-D,P_BH-Cross-Pass,P_BH-Middle-Pass,P_BH-Line-Pass,P_VOL,P_SMA,O_FH-Line,O_FH-Middle,O_FH-Cross,O_FH-II,O_FH-IO,O_FH-IM,O_FH-D,O_FH-Cross-Pass,O_FH-Middle-Pass,O_FH-Line-Pass,O_BH-Line,O_BH-Middle,O_BH-Cross,O_BH-Slice,O_BH-D,O_BH-Cross-Pass,O_BH-Middle-Pass,O_BH-Line-Pass,O_VOL,O_SMA,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5
30,Opponent,1,serve,Serve,Flat,73.279663,18,0.0,0.0,service_box,ad,near,-2.844215,6.239552,no_mans_land,deuce,near,0.650062,0.930229,2.505897,out wide,Net,False,21:36:41,666.400024,-2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
31,Opponent,1,serve,Serve,Slice,95.120171,19,0.0,0.0,service_box,deuce,far,-0.758101,16.634491,no_mans_land,deuce,near,0.473135,1.23126,2.387222,down the T,In,False,21:36:54,679.25,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,False,deuce,T,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,,,,,,
32,Player,2,return,Backhand,Topspin,74.146561,19,0.0,0.0,no_mans_land,deuce,near,1.318654,3.895273,no_mans_land,deuce,far,-1.864663,24.939514,1.188811,inside out,In,False,21:36:55,680.119995,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,BH,IO,,,
33,Opponent,3,serve_plus_one,Forehand,Topspin,77.21286,19,0.0,0.0,no_mans_land,ad,far,2.637373,19.320862,no_mans_land,deuce,near,2.342778,0.831471,1.022976,down the line,In,False,21:36:56,681.549988,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,,
34,Player,4,return_plus_one,Backhand,Topspin,104.52829,19,0.0,0.0,no_mans_land,ad,near,-0.489377,3.918983,out,ad,far,3.022586,25.66947,1.331784,cross court,In,False,21:36:58,682.880005,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
35,Opponent,5,in_play,Forehand,Topspin,93.235603,19,0.0,0.0,no_mans_land,ad,far,1.402102,19.076349,no_mans_land,ad,near,-0.970719,-0.030512,0.821649,inside out,In,False,21:36:59,683.880005,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
36,Player,6,in_play,Forehand,Topspin,93.485207,19,0.0,0.0,out,ad_out,near,-3.733333333,3.87,out,ad,far,2.929341,26.460051,1.111531,inside in,In,False,21:37:00,685.080017,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,-5.825567,-0.045956,,Out,,,,,,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
37,Opponent,7,in_play,Backhand,Topspin,92.444786,19,0.0,0.0,no_mans_land,deuce,far,-2.189716,22.952057,no_mans_land,ad_alley,near,-4.846159,0.802894,0.77349,down the line,In,False,21:37:01,686.450012,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,BH,Line,,,
38,Player,8,in_play,Forehand,Topspin,121.069,19,0.0,0.0,no_mans_land,ad,near,-3.602494,2.735982,no_mans_land,deuce,far,-1.322762,24.885277,1.933815,down the line,In,False,21:37:03,687.950012,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,APP,
39,Opponent,9,in_play,Backhand,Flat,57.347374,19,0.0,0.0,service_box,deuce,far,-0.045614,17.994558,out,ad_alley,near,-4.845779,-2.088337,0.6118,down the line,In,False,21:37:04,689.119995,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,Pass,,
40,Player,10,in_play,FH Volley,Flat,34.843319,19,0.0,0.0,no_mans_land,deuce,near,3.033333333,-1.33,service_box,deuce,far,-0.045614,19.203346,2.897961,cross court,Out,False,21:37:06,690.849976,2,8.0,1.0,1.0,1.0,0.0,0.0,0.0,False,False,1.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,2.435048,0.040649,,In,,,,,UE,10.0,10.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,fVOL,Cross,,,
41,Opponent,1,serve,Serve,Slice,145.696243,20,0.0,0.0,service_box,ad,far,0.344214,17.065254,no_mans_land,ad,near,-0.809542,-0.080065,2.512399,down the T,In,False,21:37:34,718.719971,1,9.0,1.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
42,Player,2,return,Forehand,Topspin,95.097328,20,0.0,0.0,no_mans_land,ad,near,-0.887316,3.103175,out,ad,far,1.039449,25.584749,1.235457,inside out,In,False,21:37:34,719.549988,1,9.0,1.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,FH,IM,,,
43,Opponent,3,serve_plus_one,Forehand,Topspin,85.205666,20,0.0,0.0,no_mans_land,ad,far,1.109373,19.909929,no_mans_land,ad,near,-0.983059,0.275035,0.780376,inside out,In,False,21:37:35,720.650024,1,9.0,1.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
44,Player,4,return_plus_one,Forehand,Topspin,115.525398,20,0.0,0.0,no_mans_land,deuce,near,2.929847,1.260757,out,ad,far,3.208529,25.629202,1.219092,inside in,In,False,21:37:37,721.849976,1,9.0,1.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,W,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,FH,IO,,,
45,Opponent,0,serve,Serve,Slice,93.333839,21,0.0,0.0,service_box,ad,far,0.942661,17.323122,no_mans_land,ad,near,-0.605392,0.542167,2.162387,down the T,In,False,21:37:47,732.080017,2,,,,,,,,True,,,,,,,,,,,,1.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Opponent,0,return,Forehand,Flat,42.737705,21,0.0,0.0,no_mans_land,ad,far,1.856157,22.181396,service_box,deuce,near,1.074757,7.974091,1.252006,down the line,In,False,21:37:48,733.25,2,,,,,,,,True,,,,,,,,,,,,2.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Player,0,return,Forehand,Topspin,71.553093,22,0.0,0.0,no_mans_land,ad,near,-2.893116,3.009533,out,deuce_alley,far,-4.926835,26.208189,0.723586,down the line,In,False,21:38:01,746.049988,-2,10.0,2.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,,,2.0,,,,,,,-1.0,-1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Opponent,1,serve,Serve,Slice,103.562408,22,0.0,0.0,no_mans_land,deuce_out,far,-3.933333333,20.07,no_mans_land,deuce,near,0.45701,0.0,2.410419,out wide,Out,False,21:38:00,745.179993,-2,10.0,2.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,-5.904295,18.812757,,,0.45701,1.155083,,,,-1.0,-1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
49,Opponent,1,serve,Serve,Slice,118.513489,23,0.0,0.0,service_box,deuce,far,-1.552521,18.217306,no_mans_land,deuce,near,0.398417,1.147517,2.463013,down the T,In,False,21:38:14,758.97998,1,10.0,2.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,body,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
50,Player,2,return,Backhand,Topspin,118.767845,23,0.0,0.0,service_box,deuce,near,0.199664,5.633087,out,deuce,far,-2.216118,25.128433,1.04163,inside out,In,False,21:38:15,759.849976,1,10.0,2.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,middle,BH,IM,,,
51,Opponent,3,serve_plus_one,Forehand,Topspin,100.287956,23,0.0,0.0,no_mans_land,ad,far,4.366666667,23.17,no_mans_land,deuce,near,0.533415,0.509677,0.699565,down the line,Out,False,21:38:16,760.849976,1,10.0,2.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,3.206844,21.980162,,In,,,,,UE,3.0,3.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,,
52,Opponent,1,serve,Serve,Flat,122.950623,24,0.0,0.0,service_box,ad,far,4.066666667,18.97,no_mans_land,ad,near,-0.875001,0.827643,2.493127,out wide,Out,False,21:38:40,785.450012,-2,11.0,3.0,2.0,1.0,0.0,0.0,0.0,True,False,1.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,3.424198,16.980412,,In,,,,,,-1.0,-1.0,True,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
53,Opponent,1,serve,Serve,Kick,111.271889,25,0.0,0.0,service_box,ad,far,2.626929,17.091063,no_mans_land,ad,near,-0.801773,0.306321,2.47102,out wide,In,False,21:38:52,797.349976,1,11.0,3.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,5.0,4.0,True,ad,body,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
54,Player,2,return,Backhand,Topspin,86.101639,25,0.0,0.0,service_box,deuce,near,0.451864,6.764669,out,ad_alley,far,4.579079,25.929398,1.05176,down the line,In,False,21:38:53,798.200012,1,11.0,3.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,5.0,4.0,True,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
55,Opponent,3,serve_plus_one,Forehand,Topspin,96.919159,25,0.0,0.0,no_mans_land,ad,far,2.8318,18.882454,no_mans_land,ad,near,-1.130125,0.122904,0.62468,inside out,In,False,21:38:54,799.599976,1,11.0,3.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,5.0,4.0,True,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
56,Player,4,return_plus_one,Backhand,Topspin,84.314781,25,0.0,0.0,service_box,deuce,near,0.629157,5.963419,no_mans_land,ad,far,3.913856,24.866201,1.051771,down the line,In,False,21:38:55,800.700012,1,11.0,3.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,F,5.0,4.0,True,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
57,Opponent,5,in_play,Forehand,Topspin,53.398014,25,0.0,0.0,service_box,ad,near,-1.649439,6.908273,no_mans_land,ad,near,-0.231509,3.627801,0.456706,inside out,Net,False,21:38:56,801.630005,1,11.0,3.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,FE,5.0,4.0,True,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,FH,Line,,APP,
950,Player,1,serve,Serve,,,28,,,,,,0.7666666666666667,6.169999999999999,,deuce,far,-0.4666666666666667,23.87,,,In,,,845.0,1,12.0,0.0,0.0,2.0,0.0,0.0,0.0,True,True,1.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,deuce,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
951,Opponent,2,return,Backhand,,,28,,,,,,-4.366666666666666,19.47,,,near,1.4666666666666666,-0.0300000000000011,,,Out,,,846.0,1,12.0,0.0,0.0,2.0,0.0,0.0,0.0,True,True,1.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,BH,IO,,,
952,Player,1,serve,Serve,,,29,,,,,,-0.2,6.469999999999999,,ad,far,0.3,23.97,,,In,,,870.0,1,13.0,1.0,0.0,2.0,0.0,0.0,0.0,True,True,1.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,Out,,,,,F,2.0,1.0,False,ad,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
953,Opponent,2,return,Forehand,,,29,,,,,,-0.2666666666666666,26.87,,,near,-1.5333333333333334,-0.3300000000000011,,,Out,,,871.0,1,13.0,1.0,0.0,2.0,0.0,0.0,0.0,True,True,1.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,FH,IM,,,
58,Player,1,serve,Serve,Flat,202.078918,30,0.0,0.0,service_box,ad,far,2.609394,17.709486,no_mans_land,deuce,far,-0.812377,24.022448,2.540989,out wide,Net,False,21:40:25,889.950012,-1,14.0,2.0,0.0,2.0,0.0,0.0,0.0,True,True,1.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
59,Player,1,serve,Serve,Flat,142.025299,31,0.0,0.0,service_box,deuce,near,0.964637,6.636532,no_mans_land,deuce,far,-1.220983,24.725298,2.822391,down the T,In,False,21:40:34,899.580017,2,14.0,2.0,0.0,2.0,0.0,0.0,0.0,False,True,1.0,15.0,2.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,T,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
60,Opponent,2,return,Backhand,Flat,66.082611,31,0.0,0.0,no_mans_land,ad,far,1.069259,21.451046,no_mans_land,deuce,near,1.013489,1.014473,1.139108,inside in,In,False,21:40:35,900.380005,2,14.0,2.0,0.0,2.0,0.0,0.0,0.0,False,True,1.0,15.0,2.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,middle,BH,IM,,,
61,Player,3,serve_plus_one,Forehand,Topspin,90.916985,31,0.0,0.0,service_box,deuce,far,-0.87413,17.49152,no_mans_land,ad,far,1.098328,24.367525,1.315345,inside in,Net,False,21:40:37,902.080017,2,14.0,2.0,0.0,2.0,0.0,0.0,0.0,False,True,1.0,15.0,2.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,UE,3.0,3.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
62,Opponent,0,none,Backhand,Topspin,41.833115,32,0.0,0.0,no_mans_land,deuce,far,-0.282254,23.539778,no_mans_land,ad,far,1.310835,22.174513,1.459879,down the line,Net,False,21:40:47,912.280029,1,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Player,1,serve,Serve,Flat,118.871452,33,0.0,0.0,service_box,ad,near,-2.833333333,11.97,no_mans_land,ad,far,0.562255,23.217314,2.33001,out wide,Net,False,21:41:01,926.219971,-1,15.0,2.0,1.0,2.0,0.0,0.0,0.0,True,True,1.0,15.0,2.0,1.0,2.0,0.0,0.0,0.0,-3.529107,8.522183,,In,,,,,,-1.0,-1.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
64,Player,1,serve,Serve,Slice,149.150208,34,0.0,0.0,service_box,ad,near,-2.025458,7.678504,out,ad,far,1.189282,25.167591,2.539629,down the T,In,False,21:41:17,942.119995,2,15.0,2.0,1.0,2.0,0.0,0.0,0.0,False,True,1.0,16.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,ad,body,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
65,Opponent,2,return,Backhand,Topspin,87.971054,34,0.0,0.0,no_mans_land,ad,far,0.594328,20.402876,no_mans_land,ad,near,-3.810352,0.427665,0.984076,cross court,In,False,21:41:18,942.97998,2,15.0,2.0,1.0,2.0,0.0,0.0,0.0,False,True,1.0,16.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
66,Player,3,serve_plus_one,Forehand,Topspin,67.103271,34,0.0,0.0,service_box,deuce,far,-2.462329,12.360888,out,ad,far,1.214431,25.73057,1.120601,inside in,Net,False,21:41:19,944.150024,2,15.0,2.0,1.0,2.0,0.0,0.0,0.0,False,True,1.0,16.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,UE,3.0,3.0,False,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
67,Player,1,serve,Serve,Flat,145.843109,35,0.0,0.0,service_box,deuce,near,0.510164,7.680332,no_mans_land,deuce,far,-0.869204,23.603844,2.832914,down the T,In,False,21:41:46,970.97998,1,16.0,2.0,2.0,2.0,0.0,0.0,0.0,True,True,1.0,17.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,T,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
68,Opponent,2,return,Backhand,Topspin,75.404854,35,0.0,0.0,no_mans_land,deuce,far,-1.086169,18.830181,no_mans_land,deuce,near,0.564522,0.856475,1.105024,inside out,In,False,21:41:46,971.580017,1,16.0,2.0,2.0,2.0,0.0,0.0,0.0,True,True,1.0,17.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,middle,BH,IM,,,
69,Player,3,serve_plus_one,Forehand,Topspin,82.811913,35,0.0,0.0,service_box,deuce,near,2.348921,8.666203,no_mans_land,deuce,far,-1.157172,24.188631,1.391726,cross court,In,False,21:41:48,972.780029,1,16.0,2.0,2.0,2.0,0.0,0.0,0.0,True,True,1.0,17.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
70,Opponent,4,return_plus_one,Forehand,Flat,86.140068,35,0.0,0.0,out,ad,far,1.514492,24.491936,out,deuce,near,3.589278,-0.527265,0.812587,down the line,Out,False,21:41:49,973.97998,1,16.0,2.0,2.0,2.0,0.0,0.0,0.0,True,True,1.0,17.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,UE,4.0,4.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,,
71,Player,1,serve,Serve,Flat,91.834106,37,0.0,0.0,service_box,deuce,far,-2.137453,12.661349,no_mans_land,ad,far,1.099083,23.934296,2.39666,out wide,Net,False,21:42:10,995.280029,-1,17.0,3.0,2.0,2.0,0.0,0.0,0.0,True,True,1.0,17.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
