,Player,Shot,Type,Stroke,Spin,Speed,Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Result2,Bounce (x)2,Bounce (y)2,ResultOld,Bounce (x)old,Bounce (y)old,Bounce (x)Old,Bounce (y)Old,comment
356,Opponent,13,in_play,Backhand,Slice,84,127,0,0,service_box,ad,near,-3.185324,12.0,no_mans_land,ad,near,-1.795162,1.274396,0.470858,cross court,In,False,15:42:53,3541.179932,0,In,-3.185324,12.0,Net,,,-3.185324,7.515571,
357,Player,0,none,Backhand,Topspin,67,128,0,0,out,ad,near,-0.01207,-0.388898,service_box,deuce,far,-0.323145,13.858793,0.842563,inside in,Out,False,15:43:08,3556.179932,0,,,,,,,,,
358,Opponent,1,first_serve,Serve,Slice,137,130,0,0,service_box,deuce,far,-0.776343,19.0,no_mans_land,deuce,near,0.419247,0.10647,2.4782,down the T,Out,False,15:43:30,3577.840088,-2,Out,-0.776343,19.0,In,,,-0.776343,16.458061,
359,Player,0,return,Backhand,Flat,89,130,0,0,service_box,deuce,far,-1.689057,17.555828,out,deuce,far,-1.567184,25.548014,1.404251,inside out,Net,False,15:43:31,3578.719971,-2,,,,,,,,,
360,Opponent,1,first_serve,Serve,Kick,117,131,0,0,service_box,deuce,far,-1.12613,15.658688,no_mans_land,ad,near,0.423672,0.474624,2.334335,down the T,In,False,15:43:46,3594.0,1,In,-1.12613,15.658688,Out,,,-1.12613,15.658688,
361,Player,2,return,Backhand,Flat,86,131,0,0,no_mans_land,deuce,near,2.321214,3.98193,no_mans_land,deuce,far,-1.60544,24.735407,1.147374,inside out,In,False,15:43:47,3594.780029,1,,,,,,,,,
362,Opponent,3,serve_plus_one,Forehand,Topspin,70,131,0,0,out,deuce,far,-2.688011,24.261402,no_mans_land,deuce,near,2.780242,0.278293,0.812603,cross court,Out,False,15:43:48,3596.0,1,,,,,,,,,
363,Opponent,1,second_serve,Serve,Flat,141,132,0,0,service_box,ad,far,0.08599,16.524117,no_mans_land,ad,near,-0.823352,0.435925,2.461745,down the T,In,False,15:44:19,3627.26001,0,,,,,,,,,
364,Opponent,1,first_serve,Serve,Slice,95,133,0,0,service_box,ad,far,2.412731,14.059355,no_mans_land,ad,near,-1.028457,0.610904,2.501019,out wide,In,False,15:44:36,3644.080078,1,,,,,,,,,
365,Player,2,return,Backhand,Topspin,87,133,0,0,no_mans_land,ad,near,-0.810618,3.8962,no_mans_land,ad_alley,far,4.736891,24.141346,1.081221,down the line,In,False,15:44:37,3644.97998,1,,,,,,,,,
366,Opponent,3,serve_plus_one,Forehand,Topspin,99,133,0,0,out,deuce,far,-0.95102,24.9224,no_mans_land,ad,near,-1.50046,-0.081238,0.846167,inside in,Out,False,15:44:38,3646.040039,1,,,,,,,,,
367,Opponent,1,first_serve,Serve,Slice,154,134,0,0,service_box,ad,near,-2.659426,11.80272,no_mans_land,deuce,near,0.166405,0.596239,2.24252,out wide,Net,False,15:45:10,3678.5,-2,,,,,,,,,
368,Opponent,1,second_serve,Serve,Slice,109,135,0,0,service_box,deuce,far,-1.373967,15.040277,no_mans_land,deuce,near,0.876699,0.409987,1.737848,down the T,In,False,15:45:27,3694.580078,0,,,,,,,,,
369,Player,2,return,Backhand,Flat,73,135,0,0,no_mans_land,deuce,near,0.90467,5.07692,no_mans_land,deuce,far,-2.101075,24.819944,1.263137,inside out,In,False,15:45:27,3695.47998,0,,,,,,,,,
370,Opponent,3,serve_plus_one,Forehand,Topspin,70,135,0,0,service_box,deuce,far,-2.693708,17.70801,no_mans_land,deuce,near,0.832915,1.591027,0.708801,cross court,In,False,15:45:29,3696.679932,0,,,,,,,,,
371,Player,4,return_plus_one,Forehand,Topspin,94,135,0,0,no_mans_land,deuce,near,0.994169,3.575076,out,deuce,far,-3.975998,25.69536,0.850886,cross court,In,False,15:45:30,3698.120117,0,,,,,,,,,
372,Opponent,5,in_play,Forehand,Topspin,72,135,0,0,no_mans_land,ad,far,4.0,19.702778,no_mans_land,deuce,near,1.667104,0.571909,0.61957,down the line,In,False,15:45:31,3699.159912,0,In,4.0,19.702778,In,,,1.761162,19.702778,
373,Player,6,in_play,Backhand,Flat,69,135,0,0,service_box,ad_alley,far,5.074218,12.249378,out,ad_alley,far,4.54838,25.047293,1.288273,cross court,Net,False,15:45:33,3700.780029,0,,,,,,,,,
374,Opponent,1,first_serve,Serve,Flat,163,136,0,0,service_box,ad,far,2.916126,18.144032,no_mans_land,ad,near,-0.986349,0.846746,2.54773,out wide,In,False,15:46:07,3734.580078,0,,,,,,,,,
375,Opponent,1,first_serve,Serve,Slice,118,138,0,0,service_box,ad,far,3.0142,15.511965,no_mans_land,ad,near,-0.941706,-0.021911,2.422542,out wide,In,False,15:46:24,3751.879883,1,,,,,,,,,
376,Player,2,return,Backhand,Topspin,60,138,0,0,no_mans_land,deuce,near,3.574998,1.643224,no_mans_land,ad,far,3.574998,21.40547,1.066633,down the line,In,False,15:46:25,3752.879883,1,,,,,,,,,
377,Opponent,3,serve_plus_one,Forehand,Topspin,82,138,0,0,no_mans_land,deuce,far,-4.05586,20.2026,no_mans_land,deuce,near,0.464555,1.636749,0.507624,cross court,In,False,15:46:26,3753.73999,1,,,,,,,,,
378,Player,4,return_plus_one,Forehand,Flat,68,138,0,0,service_box,ad,near,-3.24774,5.696732,out,deuce_alley,far,-4.795596,26.162203,1.059066,down the line,In,False,15:46:27,3755.040039,1,,,,,,,,,
379,Opponent,5,in_play,Backhand,Topspin,64,138,0,0,service_box,ad,far,2.047106,14.87055,out,ad,near,-2.489892,-0.723202,0.630715,cross court,In,False,15:46:28,3756.300049,1,,,,,,,,,
380,Player,6,in_play,Backhand,Topspin,76,138,0,0,no_mans_land,deuce,near,1.050317,4.438584,no_mans_land,ad,far,3.719107,23.042921,0.738233,down the line,In,False,15:46:30,3758.280029,1,,,,,,,,,
381,Opponent,7,in_play,Forehand,Topspin,92,138,0,0,service_box,deuce,near,0.148375,11.328835,no_mans_land,deuce,near,0.922009,3.083169,0.39085,cross court,Net,False,15:46:31,3759.199951,1,,,,,,,,,
382,Opponent,1,first_serve,Serve,Slice,130,139,0,0,service_box,ad,far,-0.1,15.641245,no_mans_land,deuce,near,0.410405,0.157453,2.379584,down the T,In,False,15:47:09,3796.840088,0,In,-0.1,15.641245,Out,,,1.266131,15.641245,
383,Player,0,return,Backhand,Topspin,67,139,0,0,out,ad,far,2.428519,24.191984,no_mans_land,deuce,far,-0.702795,24.811842,1.704192,inside in,Net,False,15:47:10,3797.679932,0,,,,,,,,,
384,Opponent,1,first_serve,Serve,Flat,116,140,0,0,service_box,deuce,near,2.274506,9.90654,no_mans_land,ad,near,-0.454162,0.419865,2.38965,out wide,Net,False,15:47:42,3830.100098,-2,,,,,,,,,
385,Opponent,1,second_serve,Serve,Flat,116,141,0,0,service_box,ad,far,0.94949,14.397512,no_mans_land,ad,near,-1.009302,0.714611,2.584155,down the T,In,False,15:47:58,3846.040039,1,,,,,,,,,
386,Player,2,return,Forehand,Topspin,88,141,0,0,no_mans_land,ad,near,-1.307974,5.117196,no_mans_land,ad,far,1.428201,24.201654,1.077396,inside out,In,False,15:47:59,3846.879883,1,,,,,,,,,
387,Opponent,3,serve_plus_one,Backhand,Topspin,62,141,0,0,service_box,ad,far,3.012932,15.536996,no_mans_land,ad,near,-1.729965,1.226389,0.553232,cross court,In,False,15:48:00,3847.939941,1,,,,,,,,,
388,Player,4,return_plus_one,Backhand,Flat,88,141,0,0,no_mans_land,ad,near,-1.493184,3.348558,no_mans_land,ad_alley,far,4.66991,23.732569,0.868889,down the line,In,False,15:48:02,3849.560059,1,,,,,,,,,
389,Opponent,5,in_play,Backhand,Topspin,88,141,0,0,no_mans_land,deuce_alley,far,-5.420353,19.302313,no_mans_land,ad,near,-2.265279,-0.343239,0.641997,down the line,Out,False,15:48:03,3850.540039,1,,,,,,,,,
390,Opponent,1,first_serve,Serve,Kick,146,142,0,0,service_box,ad,near,-0.562275,11.485342,no_mans_land,deuce,near,0.489361,0.127373,2.480546,down the T,Net,False,15:48:35,3883.47998,-2,,,,,,,,,
391,Opponent,1,second_serve,Serve,Kick,136,143,0,0,service_box,deuce,far,-2.714646,17.932081,no_mans_land,deuce,near,0.245171,0.446055,2.528323,out wide,In,False,15:48:53,3900.699951,0,,,,,,,,,
392,Player,2,return,Forehand,Flat,83,143,0,0,service_box,deuce,near,0.92391,6.158151,out,deuce,far,-4.051393,25.473768,0.979401,cross court,In,False,15:48:54,3901.699951,0,,,,,,,,,
393,Opponent,3,serve_plus_one,Forehand,Topspin,85,143,0,0,no_mans_land,deuce,far,-3.059533,19.052876,no_mans_land,deuce,near,1.577819,0.554129,0.690602,cross court,In,False,15:48:55,3902.73999,0,,,,,,,,,
394,Player,4,return_plus_one,Forehand,Topspin,97,143,0,0,no_mans_land,deuce,near,0.644542,2.948148,out,deuce,far,-3.873501,25.976833,1.010776,cross court,In,False,15:48:56,3903.939941,0,,,,,,,,,
395,Opponent,5,in_play,Forehand,Topspin,81,143,0,0,no_mans_land,ad,far,2.483202,19.921543,no_mans_land,deuce,near,0.674017,0.139686,0.614867,down the line,In,False,15:48:57,3905.040039,0,,,,,,,,,
396,Player,6,in_play,Backhand,Topspin,80,143,0,0,no_mans_land,ad,near,-0.285291,3.831882,out,ad,far,2.221324,26.091816,0.897347,cross court,In,False,15:48:58,3906.439941,0,,,,,,,,,
397,Opponent,7,in_play,Forehand,Topspin,77,143,0,0,service_box,ad,far,2.940908,16.126255,out,ad,near,-0.688474,-0.647114,0.817724,inside out,In,False,15:49:00,3907.939941,0,,,,,,,,,
398,Player,8,in_play,Backhand,Topspin,79,143,0,0,no_mans_land,ad,near,-0.729753,2.979746,out,ad,far,4.024822,25.392614,0.788465,cross court,In,False,15:49:01,3909.300049,0,,,,,,,,,
399,Opponent,9,in_play,Forehand,Topspin,82,143,0,0,service_box,deuce,far,-2.080753,18.077669,out,ad,near,-1.182251,-1.230037,0.676953,inside in,In,False,15:49:03,3910.699951,0,,,,,,,,,
400,Player,10,in_play,Forehand,Topspin,80,143,0,0,no_mans_land,ad,near,-4.3,2.846137,out,deuce,far,-2.392094,26.717768,0.733642,down the line,Out,False,15:49:04,3912.139893,0,Out,-4.3,2.846137,In,,,-4.059031,2.846137,
401,Opponent,0,in_play,Backhand,Topspin,84,143,0,0,no_mans_land,ad_alley,far,4.695184,21.140553,out,ad,near,-4.004753,-1.811285,0.903279,down the line,Out,False,15:49:06,3913.580078,0,,,,,,,,,
402,Opponent,1,first_serve,Serve,Flat,137,144,0,0,service_box,ad,far,0.690379,16.179382,no_mans_land,ad,near,-1.059209,-0.110343,2.519405,down the T,In,False,15:49:44,3952.23999,0,,,,,,,,,
403,Player,2,return,Forehand,Flat,105,144,0,0,service_box,ad,far,0.52347,17.422789,out,ad,far,1.247362,25.360746,0.987245,inside out,Net,False,15:49:45,3953.199951,0,,,,,,,,,
404,Player,1,first_serve,Serve,Flat,167,145,0,0,no_mans_land,deuce,near,2.960944,6.0,no_mans_land,deuce,far,-0.924953,24.446817,2.634921,out wide,In,False,15:50:17,3985.379883,0,In,2.960944,6.0,Out,,,2.960944,3.790298,
405,Opponent,2,return,Forehand,Flat,67,145,0,0,service_box,deuce,far,-2.00716,14.130397,out,deuce_alley,near,4.446512,-1.102106,0.845016,down the line,In,False,15:50:18,3986.139893,0,,,,,,,,,
406,Player,3,serve_plus_one,Forehand,Flat,99,145,0,0,no_mans_land,ad,near,-1.406341,4.076733,no_mans_land,deuce,far,-0.80934,22.744658,0.783276,down the line,In,False,15:50:20,3987.800049,0,,,,,,,,,
407,Opponent,4,return_plus_one,Backhand,Topspin,63,145,0,0,service_box,ad,far,1.127599,15.332982,no_mans_land,ad,near,-2.085476,-0.319579,0.296243,cross court,In,False,15:50:21,3988.840088,0,,,,,,,,,
408,Player,5,in_play,BH Volley,Flat,29,145,0,0,no_mans_land,ad,near,-0.899542,3.022491,service_box,ad,far,1.127599,16.541771,1.406918,cross court,In,False,15:50:22,3989.780029,0,,,,,,,,,
409,Opponent,6,in_play,Forehand,Topspin,69,145,0,0,no_mans_land,deuce_alley,far,-4.28526,14.0,no_mans_land,ad,near,-0.883682,0.841405,0.74478,inside in,In,False,15:50:23,3991.0,0,In,-4.28526,14.0,Out,,,-4.28526,18.829731,
410,Player,7,in_play,FH Volley,Flat,29,145,0,0,service_box,deuce_alley,far,-5.0,15.8512,service_box,deuce_alley,far,-4.57346,17.059988,2.135948,cross court,Out,False,15:50:24,3991.879883,0,Out,-5.0,15.8512,Net,,,-4.57346,15.8512,
411,Player,0,in_play,FH Volley,Flat,40,145,0,0,service_box,ad_alley,near,-5.41628,10.052987,service_box,deuce_alley,far,-5.307273,17.122873,1.555272,down the line,Out,False,15:50:25,3992.679932,0,,,,,,,,,
412,Opponent,0,none,Backhand,Topspin,67,146,0,0,service_box,ad,far,1.708079,15.696874,out,ad,near,-2.142664,-0.966325,0.50532,cross court,In,False,15:50:33,4001.47998,0,,,,,,,,,
413,Player,0,none,BH Volley,Flat,35,146,0,0,no_mans_land,deuce,far,-2.00716,19.22315,service_box,ad,far,1.708079,16.905663,1.556027,down the line,Net,False,15:50:34,4002.47998,0,,,,,,,,,
414,Opponent,0,none,Forehand,Topspin,80,146,0,0,out,ad,near,-1.04222,-1.804509,no_mans_land,deuce,near,0.466288,-0.356569,1.235694,down the line,Net,False,15:50:36,4003.879883,0,,,,,,,,,
415,Player,1,first_serve,Serve,Flat,123,148,0,0,service_box,deuce,far,-0.147424,16.634321,no_mans_land,ad,far,1.017327,24.369473,2.45014,down the T,Net,False,15:50:53,4020.879883,-1,,,,,,,,,
416,Player,1,second_serve,Serve,Flat,136,149,0,0,service_box,ad,near,-2.411067,7.698342,no_mans_land,ad,far,0.959529,23.85885,2.438497,out wide,In,False,15:51:05,4032.780029,0,,,,,,,,,
417,Opponent,2,return,Backhand,Topspin,93,149,0,0,no_mans_land,ad,far,3.149422,18.510109,out,ad_alley,near,-4.394361,-0.577382,0.720819,down the line,In,False,15:51:06,4033.639893,0,,,,,,,,,
418,Player,3,serve_plus_one,Backhand,Flat,66,149,0,0,service_box,ad,far,3.273638,16.866127,no_mans_land,ad_alley,far,5.399163,23.870731,0.982481,down the line,Net,False,15:51:07,4035.080078,0,,,,,,,,,
419,Player,1,first_serve,Serve,Flat,163,151,0,0,service_box,deuce,near,0.358676,5.901061,no_mans_land,deuce,far,-0.75774,23.734797,2.683325,down the T,In,False,15:51:32,4060.47998,1,,,,,,,,,
420,Opponent,2,return,Backhand,Flat,53,151,0,0,service_box,ad,far,1.89046,15.052491,no_mans_land,deuce,near,0.385088,0.65233,0.610579,inside in,In,False,15:51:33,4061.199951,1,,,,,,,,,
421,Player,3,serve_plus_one,Backhand,Topspin,84,151,0,0,no_mans_land,ad,near,-3.422642,1.860592,no_mans_land,ad,far,2.126083,23.691683,0.851334,cross court,In,False,15:51:35,4062.679932,1,,,,,,,,,
422,Player,1,first_serve,Serve,Flat,115,152,0,0,no_mans_land,ad_alley,near,-4.377923,3.612484,out,ad,far,1.063357,23.561413,2.593456,out wide,Out,False,15:52:03,4091.439941,-1,,,,,,,,,
423,Player,1,second_serve,Serve,Flat,143,153,0,0,service_box,ad,near,-2.050083,6.180412,no_mans_land,ad,far,1.223839,24.818106,2.433484,down the T,In,False,15:52:15,4102.600098,0,,,,,,,,,
424,Opponent,2,return,Forehand,Topspin,86,153,0,0,service_box,deuce,far,-2.038142,16.913897,no_mans_land,ad,near,-2.584493,-0.205592,1.108567,inside in,In,False,15:52:15,4103.439941,0,,,,,,,,,
425,Player,3,serve_plus_one,Forehand,Topspin,77,153,0,0,no_mans_land,deuce,near,2.234582,-1.0,no_mans_land,deuce,far,-2.034759,24.645678,0.946352,cross court,Out,False,15:52:17,4104.580078,0,Out,2.234582,-1.0,In,,,2.234582,2.301945,
426,Opponent,0,return_plus_one,Forehand,Topspin,62,153,0,0,service_box,deuce,far,-1.199357,17.047445,no_mans_land,deuce,near,2.523193,0.333928,0.360585,cross court,In,False,15:52:18,4105.700195,0,,,,,,,,,
427,Player,1,first_serve,Serve,Flat,116,154,0,0,service_box,deuce,near,0.285704,7.993216,no_mans_land,deuce,far,-0.544716,23.289427,2.657586,down the T,In,False,15:52:41,4129.200195,1,,,,,,,,,
428,Opponent,2,return,Backhand,Flat,60,154,0,0,no_mans_land,ad_alley,far,5.207715,18.574303,no_mans_land,deuce,near,0.408402,0.403931,0.684256,inside in,Out,False,15:52:42,4129.939941,1,,,,,,,,,
429,Player,1,first_serve,Serve,Flat,167,155,0,0,service_box,ad,near,-3.077637,5.747903,out,ad,far,1.156539,23.583879,2.599925,out wide,In,False,15:53:05,4153.279785,0,,,,,,,,,
430,Opponent,2,return,Backhand,Flat,59,155,0,0,service_box,ad,far,2.221381,14.060164,out,ad_alley,near,-4.854034,-1.180788,0.778127,down the line,In,False,15:53:06,4154.060059,0,,,,,,,,,
431,Player,3,serve_plus_one,Backhand,Flat,101,155,0,0,no_mans_land,ad,near,-2.7495,3.796726,no_mans_land,ad_alley,far,4.805329,22.56082,1.115058,down the line,In,False,15:53:08,4155.819824,0,,,,,,,,,
432,Opponent,4,return_plus_one,Backhand,Slice,56,155,0,0,out,ad,near,-3.031061,0.1,no_mans_land,ad,near,-4.109157,-0.384082,0.562142,cross court,In,False,15:53:09,4156.779785,0,In,-3.031061,0.1,Net,,,-3.031061,-0.814102,
433,Player,5,in_play,Forehand,Topspin,80,155,0,0,no_mans_land,deuce,near,1.269671,4.415926,out,deuce,far,-1.911841,25.389067,1.271227,cross court,In,False,15:53:10,4158.5,0,,,,,,,,,
434,Opponent,6,in_play,Forehand,Topspin,80,155,0,0,no_mans_land,deuce,far,-1.382719,20.378336,no_mans_land,deuce,near,2.129759,0.375128,0.620752,cross court,In,False,15:53:12,4159.899902,0,,,,,,,,,
435,Player,7,in_play,Forehand,Flat,75,155,0,0,service_box,deuce_alley,near,5.228534,5.760313,out,deuce,far,-2.599594,25.506449,0.772607,down the line,Out,False,15:53:13,4161.359863,0,,,,,,,,,
436,Opponent,1,first_serve,Serve,Flat,160,157,0,0,service_box,deuce,near,2.671402,5.531225,no_mans_land,deuce,far,-0.881387,23.692106,2.799718,out wide,In,False,15:55:27,4294.779785,0,,,,,,,,,
437,Player,2,return,Forehand,Flat,67,157,0,0,no_mans_land,ad_alley,far,5.439595,18.574303,no_mans_land,deuce_alley,near,4.933419,0.877683,1.122922,down the line,Out,False,15:55:28,4295.580078,0,,,,,,,,,
438,Opponent,1,first_serve,Serve,Slice,155,158,0,0,service_box,ad,near,-0.148383,8.275749,no_mans_land,ad,far,0.637395,24.448473,2.33432,down the T,In,False,15:55:53,4321.5,1,,,,,,,,,
439,Player,2,return,Forehand,Flat,57,158,0,0,no_mans_land,ad,far,0.944626,21.680098,no_mans_land,ad,near,-0.445526,0.162793,0.76851,inside out,In,False,15:55:54,4322.240234,1,,,,,,,,,
440,Opponent,3,serve_plus_one,Forehand,Topspin,100,158,0,0,service_box,deuce,near,1.57143,5.760313,out,ad,far,1.202216,26.158012,1.448045,inside in,In,False,15:55:56,4324.240234,1,,,,,,,,,
441,Player,4,return_plus_one,Forehand,Topspin,75,158,0,0,no_mans_land,deuce,far,-1.366294,18.360258,no_mans_land,deuce,near,1.858032,0.001589,0.568937,cross court,In,False,15:55:58,4325.540039,1,,,,,,,,,
442,Opponent,5,in_play,Forehand,Topspin,97,158,0,0,no_mans_land,ad,near,-1.463226,3.136692,no_mans_land,deuce,far,-2.139904,24.315889,0.839498,down the line,In,False,15:55:59,4326.879883,1,,,,,,,,,
443,Player,6,in_play,Backhand,Flat,78,158,0,0,no_mans_land,ad,far,1.808849,19.122917,no_mans_land,ad,near,-1.333566,-0.162528,0.593132,cross court,In,False,15:56:00,4328.180176,1,,,,,,,,,
444,Opponent,7,in_play,Forehand,Topspin,78,158,0,0,service_box,ad,near,-2.381523,6.477829,out,ad,far,2.295053,25.697126,1.006394,inside out,In,False,15:56:01,4329.52002,1,,,,,,,,,
445,Player,8,in_play,Backhand,Flat,82,158,0,0,no_mans_land,ad,far,2.772501,18.510109,no_mans_land,ad,near,-3.130977,-0.287572,0.538414,cross court,In,False,15:56:03,4330.660156,1,,,,,,,,,
446,Opponent,9,in_play,Backhand,Slice,50,158,0,0,service_box,ad,near,-2.027945,7.250284,no_mans_land,ad,far,3.812709,23.611507,0.887646,cross court,In,False,15:56:04,4331.839844,1,,,,,,,,,
447,Player,10,in_play,Backhand,Topspin,86,158,0,0,no_mans_land,deuce,far,-3.096567,19.409061,no_mans_land,ad,near,-2.809793,1.004385,0.681641,down the line,In,False,15:56:06,4333.680176,1,,,,,,,,,
448,Opponent,11,in_play,Forehand,Slice,53,158,0,0,no_mans_land,ad,near,-0.599954,-1.0,out,deuce,far,-2.968365,25.505873,1.137669,down the line,Out,False,15:56:07,4334.97998,1,Out,-0.599954,-1.0,In,,,-0.599954,3.736977,
449,Opponent,1,first_serve,Serve,Flat,178,159,0,0,service_box,deuce,near,2.428598,6.526911,no_mans_land,deuce,far,-0.981879,23.795286,2.602437,out wide,In,False,15:56:42,4370.220215,0,,,,,,,,,
450,Player,2,return,Forehand,Flat,77,159,0,0,no_mans_land,deuce,far,-1.633658,19.185759,no_mans_land,deuce_alley,near,4.916412,0.177758,1.30294,down the line,In,False,15:56:43,4371.0,0,,,,,,,,,
451,Opponent,3,serve_plus_one,Forehand,Topspin,74,159,0,0,no_mans_land,ad,near,-2.11528,5.124012,no_mans_land,deuce,far,-2.559237,24.601589,0.898273,down the line,In,False,15:56:44,4372.299805,0,,,,,,,,,
452,Player,4,return_plus_one,Backhand,Topspin,61,159,0,0,service_box,ad,far,1.212885,15.650558,no_mans_land,ad,near,-2.30894,-0.378535,0.460018,cross court,In,False,15:56:46,4373.839844,0,,,,,,,,,
453,Opponent,5,in_play,Forehand,Topspin,95,159,0,0,no_mans_land,ad,near,-3.775258,2.588694,no_mans_land,ad,far,1.303875,24.868921,1.101254,inside out,In,False,15:56:47,4375.299805,0,,,,,,,,,
454,Opponent,1,first_serve,Serve,Flat,161,161,0,0,service_box,deuce,near,-0.1,5.773529,out,ad,far,0.777273,23.439278,2.647835,down the T,In,False,15:57:21,4409.080078,0,In,-0.1,5.773529,Out,,,0.620502,5.773529,
455,Player,0,return,Forehand,Flat,67,161,0,0,no_mans_land,deuce,near,1.93651,1.883689,no_mans_land,ad,near,-0.378561,1.358442,0.59303,inside in,Net,False,15:57:22,4410.220215,0,,,,,,,,,
456,Opponent,1,first_serve,Serve,Flat,166,162,0,0,service_box,deuce,near,0.804391,6.61655,no_mans_land,deuce,far,-1.154846,23.859396,2.473799,down the T,In,False,15:57:51,4439.200195,1,,,,,,,,,
457,Player,2,return,Backhand,Flat,79,162,0,0,service_box,ad,far,2.853226,17.131884,no_mans_land,deuce,near,0.933487,0.776257,0.861644,inside in,In,False,15:57:52,4440.100098,1,,,,,,,,,
458,Player,0,first_serve,Serve,Kick,99,164,0,0,service_box,deuce,near,1.443522,10.476079,no_mans_land,deuce,near,0.609559,1.172598,2.004015,out wide,Net,False,15:58:10,4457.580078,0,,,,,,,,,
459,Opponent,1,first_serve,Serve,Slice,167,165,0,0,service_box,ad,near,-2.44443,6.00571,no_mans_land,ad,far,0.62448,24.115107,2.589397,out wide,In,False,15:58:27,4474.779785,0,,,,,,,,,
460,Player,2,return,Backhand,Slice,59,165,0,0,no_mans_land,deuce,far,-2.200753,19.34197,no_mans_land,ad_alley,near,-4.340805,-0.114582,0.695675,down the line,In,False,15:58:28,4475.580078,0,,,,,,,,,
461,Opponent,3,serve_plus_one,Forehand,Flat,98,165,0,0,no_mans_land,ad,near,-2.035662,2.595373,no_mans_land,deuce,far,-1.857635,23.620722,1.30092,down the line,In,False,15:58:29,4477.5,0,,,,,,,,,
462,Player,4,return_plus_one,Backhand,Flat,80,165,0,0,service_box,ad,far,0.523858,16.84429,out,ad,near,-2.511033,-1.254512,0.680499,cross court,In,False,15:58:31,4478.720215,0,,,,,,,,,
463,Opponent,5,in_play,Forehand,Topspin,101,165,0,0,no_mans_land,ad,near,-3.374755,2.605895,no_mans_land,ad,far,0.709929,23.897043,0.992452,inside out,In,False,15:58:32,4479.939941,0,,,,,,,,,
