,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Result2,ResultOld,Bounce (x)Old,Bounce (y)Old,Bounce (x)2,Bounce (y)2,comment,Hit (x)Old,Hit (y)Old,Hit (x)2,Hit (y)2
119,Player,8,in_play,Backhand,Topspin,96,39,0,0,no_mans_land,deuce,near,1.024242,3.712226,out,ad,far,3.714506,25.064444,0.90838,down the line,In,False,16:01:06,1340.280029,1,,,,,,,,,,,
120,Opponent,9,in_play,Forehand,Topspin,68,39,0,0,no_mans_land,deuce,far,-1.144536,18.88813,no_mans_land,deuce,near,0.550599,2.512973,0.729399,cross court,In,False,16:01:07,1341.439941,1,,,,,,,,,,,
121,Player,10,in_play,Forehand,Topspin,95,39,0,0,no_mans_land,deuce,near,1.483207,4.058795,out,deuce,far,-1.653132,25.203482,1.11399,cross court,In,False,16:01:08,1342.780029,1,,,,,,,,,,,
122,Opponent,11,in_play,Forehand,Topspin,105,39,0,0,no_mans_land,ad_alley,far,4.558315,23.527107,out,deuce,near,2.168421,-0.608752,0.742629,down the line,Out,False,16:01:10,1344.060059,1,,,,,,,,,,,
123,Opponent,1,serve,Serve,Slice,130,40,0,0,service_box,deuce,far,-0.95692,16.487968,no_mans_land,deuce,near,0.511018,0.355872,2.580956,down the T,In,False,16:01:43,1377.920044,0,,,,,,,,,,,
124,Player,2,return,Backhand,Flat,54,40,0,0,service_box,ad,near,-0.579277,7.535987,out,deuce,far,-1.443931,24.983509,1.07512,inside in,In,False,16:01:44,1378.780029,0,,,,,,,,,,,
125,Opponent,3,serve_plus_one,Forehand,Topspin,99,40,0,0,no_mans_land,ad,far,3.736793,19.452343,no_mans_land,ad,near,-0.779579,4.045723,1.176049,inside out,In,False,16:01:46,1380.619995,0,,,,,,,,,,,
126,Opponent,0,none,Forehand,Topspin,74,41,0,0,service_box,deuce,near,0.947926,6.297003,out,deuce,near,0.144451,-1.110418,1.379097,cross court,Net,False,16:01:58,1392.119995,1,,,,,,,,,,,
127,Opponent,1,serve,Serve,Flat,173,42,0,0,service_box,ad,far,2.506444,5.0,no_mans_land,ad,near,-0.683674,0.548017,2.423704,out wide,Out,False,16:02:19,1413.119995,-2,Out,In,2.506444,12.242413,2.506444,5.0,,,,,
128,Opponent,1,serve,Serve,Slice,106,43,0,0,service_box,ad,far,2.237653,14.656561,no_mans_land,ad,near,-0.835997,0.088283,2.629083,out wide,In,False,16:02:35,1429.619995,0,,,,,,,,,,,
129,Player,2,return,Forehand,Topspin,63,43,0,0,service_box,ad,near,-1.406566,5.961487,no_mans_land,ad_alley,far,4.313039,24.888689,1.260313,inside in,In,False,16:02:36,1430.619995,0,,,,,,,,,,,
130,Opponent,3,serve_plus_one,Forehand,Topspin,103,43,0,0,no_mans_land,deuce,far,-2.663511,19.358801,no_mans_land,ad,near,-2.214847,0.866758,0.957406,inside in,In,False,16:02:38,1432.119995,0,,,,,,,,,,,
131,Player,4,return_plus_one,Forehand,Slice,64,43,0,0,service_box,deuce,near,1.021445,5.800497,out,deuce,far,-3.425839,26.461336,0.754854,cross court,In,False,16:02:39,1433.219971,0,,,,,,,,,,,
132,Opponent,5,in_play,Forehand,Topspin,85,43,0,0,no_mans_land,ad,far,2.48661,20.310234,no_mans_land,deuce,near,1.390745,2.147431,0.83081,down the line,In,False,16:02:40,1434.880005,0,,,,,,,,,,,
133,Player,6,in_play,Backhand,Topspin,79,43,0,0,no_mans_land,deuce,near,2.717203,-1.0,out,ad,far,3.019158,25.440155,1.377066,down the line,Out,False,16:02:42,1436.119995,0,Out,In,2.717203,2.70935,2.717203,-1.0,,,,,
134,Opponent,0,none,Forehand,Topspin,108,44,0,0,service_box,ad,far,0.847101,18.040007,no_mans_land,deuce,near,0.543299,0.443215,2.358113,down the line,In,False,16:02:49,1443.380005,0,,,,,,,,,,,
135,Opponent,1,serve,Serve,Slice,141,45,0,0,service_box,ad,near,-2.100647,11.411967,no_mans_land,deuce,near,0.143475,0.611249,2.220323,out wide,Net,False,16:03:14,1468.180054,-2,,,,,,,,,,,
136,Opponent,1,serve,Serve,Kick,125,46,0,0,service_box,deuce,far,-1.725901,16.118765,no_mans_land,deuce,near,0.254823,1.28944,2.446676,down the T,In,False,16:03:29,1483.719971,0,,,,,,,,,,,
137,Player,2,return,Forehand,Topspin,76,46,0,0,no_mans_land,deuce,near,0.603834,-1.0,no_mans_land,deuce,far,-2.96782,24.598291,1.43139,cross court,Out,False,16:03:30,1484.73999,0,Out,In,0.603834,3.476891,0.603834,-1.0,,,,,
138,Opponent,0,serve_plus_one,Forehand,Topspin,100,46,0,0,out,ad,far,2.597763,25.179247,no_mans_land,deuce,near,0.617863,3.203102,0.244494,down the line,Out,False,16:03:31,1485.859985,0,,,,,,,,,,,
139,Player,1,serve,Serve,Flat,138,48,0,0,service_box,deuce,near,3.186337,6.138795,no_mans_land,deuce,far,-0.760355,23.977415,2.721233,out wide,In,False,16:04:00,1514.47998,1,,,,,,,,,,,
140,Opponent,2,return,Forehand,Topspin,92,48,0,0,service_box,deuce,near,2.37637,10.734493,no_mans_land,deuce_alley,near,4.771358,0.094963,1.091889,down the line,Net,False,16:04:01,1515.319946,1,,,,,,,,,,,
141,Player,1,serve,Serve,Flat,123,49,0,0,service_box,deuce,far,-0.864094,12.168455,no_mans_land,ad,far,0.768741,23.184084,2.367298,down the T,Net,False,16:04:16,1530.73999,-1,,,,,,,,,,,
142,Player,1,serve,Serve,Flat,120,50,0,0,service_box,ad,near,-2.647013,5.558846,out,ad,far,0.851841,23.05534,2.555437,out wide,In,False,16:04:24,1538.76001,1,,,,,,,,,,,
143,Opponent,2,return,Backhand,Topspin,68,50,0,0,no_mans_land,deuce,far,-1.127671,20.731991,no_mans_land,ad,near,-3.630821,-0.074876,0.695613,down the line,In,False,16:04:25,1539.560059,1,,,,,,,,,,,
144,Player,3,serve_plus_one,Forehand,Topspin,91,50,0,0,service_box,ad,near,-2.785542,6.119807,out,deuce,far,-0.806137,25.453825,0.988146,down the line,In,False,16:04:27,1541.119995,1,,,,,,,,,,,
145,Opponent,4,return_plus_one,Backhand,Flat,93,50,0,0,service_box,deuce,near,0.925054,5.985864,no_mans_land,ad,near,-3.549671,1.139088,0.67994,down the line,Net,False,16:04:28,1542.180054,1,,,,,,,,,,,
146,Opponent,0,none,Forehand,Flat,92,51,0,0,no_mans_land,deuce,near,0.680081,1.275243,no_mans_land,ad,near,-0.10735,-0.301502,1.25437,inside in,Net,False,16:04:39,1553.939941,1,,,,,,,,,,,
147,Player,1,serve,Serve,Flat,160,52,0,0,service_box,ad,near,-2.255133,6.119807,no_mans_land,deuce,far,-0.817685,24.505293,2.620883,down the T,Out,False,16:04:54,1568.660034,-1,,,,,,,,,,,
148,Player,1,serve,Serve,Flat,101,53,0,0,service_box,ad,far,0.50205,17.348986,no_mans_land,deuce,far,-1.069373,24.980505,2.626041,down the T,Net,False,16:05:04,1578.76001,-1,,,,,,,,,,,
149,Player,1,serve,Serve,Flat,135,54,0,0,no_mans_land,deuce,near,-0.7,3.2,no_mans_land,deuce,near,0.54,24.0,2.496922,out wide,Net,False,16:05:25,1599.579956,-1,Net,Net,0.701806,3.200122,-0.7,3.2,swapped srv,0.543094,0.217667,0.54,24.0
150,Player,1,serve,Serve,Flat,110,55,0,0,service_box,ad,near,-0.31,9.92,service_box,ad,near,0.76,24.0,2.719366,down the T,Let,False,16:05:34,1608.97998,-1,Let,Net,-0.305148,9.922146,-0.31,9.92,swapped srv,0.756419,0.252415,0.76,24.0
151,Opponent,0,serve,Serve,Slice,86,56,0,0,service_box,ad,near,-0.926305,6.755105,service_box,deuce,near,0.820807,0.409987,2.648973,out wide,Net,False,16:05:47,1621.180054,1,,,,,,,,,,,
152,Opponent,0,return,Backhand,Flat,85,56,0,0,service_box,ad,far,1.83767,12.449579,no_mans_land,ad,near,-1.350139,3.846137,1.386262,cross court,In,False,16:05:48,1622.180054,1,,,,,,,,,,,
153,Player,0,serve_plus_one,Backhand,Topspin,61,56,0,0,out,ad_alley,near,-4.98237,-0.488218,no_mans_land,ad_alley,far,4.648889,24.533422,0.958026,cross court,Out,False,16:05:49,1623.180054,1,,,,,,,,,,,
154,Player,1,serve,Serve,Flat,137,57,0,0,no_mans_land,deuce_out,near,5.886256,4.797387,no_mans_land,deuce,far,-0.907457,23.966988,2.911506,out wide,Out,False,16:06:12,1646.079956,-1,,,,,,,,,,,
155,Player,1,serve,Serve,Flat,124,58,0,0,service_box,deuce,near,1.332737,5.823187,no_mans_land,deuce,far,-0.955942,24.795654,2.700808,down the T,In,False,16:06:22,1656.319946,0,,,,,,,,,,,
156,Opponent,2,return,Forehand,Topspin,89,58,0,0,no_mans_land,deuce,far,-1.893224,18.472878,no_mans_land,deuce,near,1.751777,0.506908,1.283757,cross court,In,False,16:06:23,1657.219971,0,,,,,,,,,,,
157,Player,3,serve_plus_one,Forehand,Topspin,70,58,0,0,no_mans_land,ad_alley,near,-4.549707,3.881304,no_mans_land,deuce,far,-3.22528,24.444319,1.096364,down the line,Out,False,16:06:24,1658.219971,0,,,,,,,,,,,
158,Opponent,0,return_plus_one,Backhand,Slice,68,58,0,0,service_box,ad_alley,near,-4.933224,5.628065,no_mans_land,ad_alley,near,-4.795573,0.017542,0.603264,cross court,Net,False,16:06:25,1659.619995,0,,,,,,,,,,,
159,Player,1,serve,Serve,Flat,153,60,0,0,service_box,ad,near,-0.69268,6.791255,no_mans_land,ad,far,1.064735,23.573187,2.521907,down the T,In,False,16:06:58,1692.180054,1,,,,,,,,,,,
160,Opponent,2,return,Forehand,Topspin,77,60,0,0,service_box,deuce,far,-0.782698,16.42016,out,ad,near,-1.285959,-1.247828,1.008211,inside in,In,False,16:06:58,1692.819946,1,,,,,,,,,,,
161,Player,3,serve_plus_one,Forehand,Flat,69,60,0,0,service_box,deuce,near,3.136213,5.842364,no_mans_land,deuce,far,-0.907788,24.393152,1.17139,cross court,In,False,16:07:00,1694.040039,1,,,,,,,,,,,
162,Opponent,4,return_plus_one,Forehand,Topspin,88,60,0,0,no_mans_land,deuce,far,-1.764047,18.535294,no_mans_land,deuce,near,3.901139,-0.39428,0.87123,cross court,In,False,16:07:01,1695.52002,1,,,,,,,,,,,
163,Player,5,in_play,Forehand,Topspin,78,60,0,0,service_box,ad_alley,near,-4.0,5.76,no_mans_land,deuce,far,-3.582312,24.520205,1.037327,down the line,In,False,16:07:02,1696.719971,1,In,Out,-4.358691,5.760313,-4.0,5.76,,,,,
164,Opponent,6,in_play,Backhand,Flat,59,60,0,0,service_box,ad,far,1.631881,15.458342,no_mans_land,ad,near,-4.103531,-0.307636,0.505118,cross court,In,False,16:07:04,1698.439941,1,,,,,,,,,,,
165,Player,7,in_play,BH Volley,Flat,39,60,0,0,service_box,deuce,near,2.88024,6.029926,service_box,ad,far,1.631881,16.66713,0.812715,down the line,In,False,16:07:05,1699.47998,1,,,,,,,,,,,
166,Player,0,none,Forehand,Topspin,72,61,0,0,no_mans_land,deuce,far,-0.809539,23.028244,no_mans_land,deuce,near,1.048771,0.198523,1.904025,cross court,In,False,16:07:19,1713.680054,1,,,,,,,,,,,
167,Player,1,serve,Serve,Flat,165,62,0,0,service_box,deuce,near,0.351724,6.119807,no_mans_land,deuce,far,-0.809539,24.237032,2.732448,down the T,Let,False,16:07:32,1726.47998,-1,Let,In,0.351724,6.119807,0.351724,6.119807,,,,,
168,Opponent,0,return,Backhand,Flat,96,62,0,0,no_mans_land,ad,far,0.462276,20.462305,no_mans_land,deuce,near,0.375285,1.219697,0.748545,inside in,In,False,16:07:33,1727.180054,-1,,,,,,,,,,,
169,Player,1,serve,Serve,Flat,149,63,0,0,service_box,deuce,near,2.409979,7.848372,no_mans_land,deuce,far,-0.917356,24.682594,2.761985,out wide,In,False,16:07:50,1744.459961,1,,,,,,,,,,,
170,Opponent,2,return,Forehand,Flat,60,63,0,0,no_mans_land,deuce,far,-0.42256,18.689665,no_mans_land,deuce_alley,near,4.636728,1.82155,0.951919,down the line,In,False,16:07:51,1745.280029,1,,,,,,,,,,,
171,Player,3,serve_plus_one,Forehand,Flat,88,63,0,0,no_mans_land,deuce,near,1.838971,4.560296,no_mans_land,deuce,far,-1.300309,24.539148,1.105305,cross court,In,False,16:07:52,1746.73999,1,,,,,,,,,,,
172,Player,1,serve,Serve,Flat,180,64,0,0,no_mans_land,deuce,near,-3.5,6.0,no_mans_land,ad,far,0.622421,23.608778,2.426689,down the T,In,False,16:08:12,1766.180054,1,In,Out,-3.5,6.0,-3.5,6.0,,,,,
173,Opponent,0,return,Backhand,Topspin,68,64,0,0,service_box,deuce_alley,near,4.176361,6.622313,out,ad_alley,near,-4.313835,-1.621682,0.730542,down the line,Net,False,16:08:12,1766.859985,1,,,,,,,,,,,
174,Opponent,1,serve,Serve,Flat,128,66,0,0,service_box,deuce,near,2.379546,6.059307,no_mans_land,deuce,far,-0.909658,24.048105,2.664323,out wide,Let,False,16:10:25,1899.660034,-1,Let,In,2.379546,6.059307,2.379546,6.059307,,,,,
175,Player,0,return,Forehand,Flat,99,66,0,0,out,ad,far,3.715928,23.919136,out,deuce,near,4.047248,-0.527774,0.85021,down the line,Out,False,16:10:26,1900.459961,-1,,,,,,,,,,,
176,Opponent,1,serve,Serve,Flat,167,67,0,0,service_box,deuce,near,2.460362,8.661075,no_mans_land,deuce,far,-1.172905,24.744059,2.58679,out wide,Let,False,16:10:47,1921.819946,-1,Let,In,2.460362,8.661075,2.460362,8.661075,,,,,
177,Opponent,1,serve,Serve,Slice,146,68,0,0,service_box,deuce,near,0.762562,6.726665,no_mans_land,deuce,far,-0.886408,24.363955,2.614251,down the T,In,False,16:11:02,1936.719971,1,,,,,,,,,,,
178,Player,2,return,Backhand,Topspin,65,68,0,0,no_mans_land,ad,far,1.464984,21.379025,no_mans_land,deuce,near,1.162101,2.367172,1.082208,inside in,In,False,16:11:03,1937.52002,1,,,,,,,,,,,
179,Opponent,3,serve_plus_one,Backhand,Flat,90,68,0,0,service_box,ad,near,-1.619792,6.803707,out,ad,far,1.112208,25.725111,0.82568,cross court,In,False,16:11:04,1938.920044,1,,,,,,,,,,,
180,Player,4,return_plus_one,Backhand,Flat,78,68,0,0,service_box,deuce,far,-0.512033,15.587111,no_mans_land,ad,near,-2.813914,0.771493,0.404319,down the line,In,False,16:11:06,1940.380005,1,,,,,,,,,,,
181,Opponent,5,in_play,Forehand,Topspin,77,68,0,0,service_box,ad,near,-0.935856,6.029926,out,ad,far,0.694418,25.814934,0.723252,inside out,In,False,16:11:07,1941.73999,1,,,,,,,,,,,
182,Player,6,in_play,Forehand,Topspin,70,68,0,0,no_mans_land,ad,far,2.980157,20.378336,no_mans_land,ad,near,-0.875382,1.597688,0.719079,inside out,In,False,16:11:08,1942.859985,1,,,,,,,,,,,
183,Opponent,7,in_play,Backhand,Slice,70,68,0,0,no_mans_land,ad,near,-2.158686,5.239107,no_mans_land,ad_alley,far,4.810369,24.57408,1.010413,down the line,In,False,16:11:10,1944.420044,1,,,,,,,,,,,
184,Player,8,in_play,Backhand,Slice,64,68,0,0,no_mans_land,ad,far,2.267791,19.585785,no_mans_land,ad,near,-3.312105,1.347917,0.589128,cross court,In,False,16:11:12,1946.140015,1,,,,,,,,,,,
185,Opponent,9,in_play,Forehand,Topspin,96,68,0,0,no_mans_land,ad,near,-2.562029,4.629072,out,ad,far,2.235254,25.116533,0.914771,inside out,In,False,16:11:13,1947.619995,1,,,,,,,,,,,
186,Player,10,in_play,Backhand,Flat,90,68,0,0,no_mans_land,ad,far,1.311865,19.747643,no_mans_land,ad,near,-3.598811,0.004108,0.541162,cross court,In,False,16:11:14,1948.97998,1,,,,,,,,,,,
187,Opponent,11,in_play,Forehand,Topspin,110,68,0,0,service_box,deuce,near,2.121034,7.193664,out,ad,far,1.915069,26.55987,0.947217,inside in,In,False,16:11:16,1950.26001,1,,,,,,,,,,,
188,Player,12,in_play,Forehand,Topspin,67,68,0,0,no_mans_land,ad,far,1.578818,19.117977,no_mans_land,deuce,near,1.85515,1.550503,0.548971,down the line,In,False,16:11:17,1951.359985,1,,,,,,,,,,,
189,Opponent,13,in_play,Forehand,Topspin,74,68,0,0,service_box,ad,near,-2.540716,5.963419,out,ad,far,1.334917,25.56012,0.94137,inside out,In,False,16:11:18,1952.640015,1,,,,,,,,,,,
190,Player,14,in_play,Backhand,Slice,58,68,0,0,no_mans_land,ad,far,1.086366,18.993855,no_mans_land,ad,near,-3.219303,1.174924,0.540262,cross court,In,False,16:11:19,1953.939941,1,,,,,,,,,,,
191,Opponent,15,in_play,Forehand,Topspin,86,68,0,0,service_box,ad,near,-3.412769,7.140079,no_mans_land,ad,far,1.159287,24.944723,0.736983,inside out,In,False,16:11:21,1955.52002,1,,,,,,,,,,,
192,Player,16,in_play,Backhand,Slice,61,68,0,0,no_mans_land,deuce,far,-0.522141,20.322567,no_mans_land,ad_alley,near,-4.39311,0.297007,0.453885,down the line,In,False,16:11:22,1956.619995,1,,,,,,,,,,,
193,Opponent,17,in_play,Forehand,Topspin,69,68,0,0,service_box,deuce,near,1.337669,8.940668,no_mans_land,ad,far,0.158347,24.89451,0.960438,inside in,In,False,16:11:24,1958.540039,1,,,,,,,,,,,
194,Player,18,in_play,Forehand,Topspin,73,68,0,0,no_mans_land,deuce,far,-3.004192,19.85463,no_mans_land,deuce,near,1.977554,0.501778,0.521031,cross court,In,False,16:11:25,1959.859985,1,,,,,,,,,,,
195,Opponent,19,in_play,Forehand,Topspin,91,68,0,0,no_mans_land,ad_alley,near,-4.513774,3.758344,out,deuce,far,-3.717596,25.594133,0.833025,down the line,Out,False,16:11:27,1961.219971,1,,,,,,,,,,,
196,Player,0,none,Forehand,Topspin,55,69,0,0,out,ad,far,0.550894,23.888464,no_mans_land,deuce,near,0.798746,1.748196,2.576232,down the line,Out,False,16:11:54,1988.579956,0,,,,,,,,,,,
197,Opponent,1,serve,Serve,Flat,170,70,0,0,service_box,ad,near,-0.646844,5.996119,no_mans_land,ad,far,0.716717,24.607843,2.553081,down the T,In,False,16:12:01,1995.859985,0,,,,,,,,,,,
198,Player,2,return,Forehand,Flat,92,70,0,0,service_box,deuce,far,-0.729526,12.581917,no_mans_land,ad,near,-1.174067,-0.388226,1.062917,inside in,In,False,16:12:02,1996.560059,0,,,,,,,,,,,
199,Opponent,3,serve_plus_one,Forehand,Topspin,70,70,0,0,service_box,ad,near,-2.426462,6.112,no_mans_land,deuce,far,-1.749258,20.617125,1.10799,down the line,In,False,16:12:03,1997.73999,0,,,,,,,,,,,
200,Player,4,return_plus_one,Backhand,Flat,74,70,0,0,service_box,deuce,far,-1.066571,18.032848,no_mans_land,ad,near,-3.144635,0.205732,0.473222,down the line,In,False,16:12:05,1999.040039,0,,,,,,,,,,,
201,Opponent,5,in_play,Forehand,Topspin,90,70,0,0,service_box,deuce,near,1.518245,5.747269,out,deuce,far,-0.482356,25.504059,0.809189,cross court,In,False,16:12:06,2000.359985,0,,,,,,,,,,,
202,Player,6,in_play,Forehand,Slice,71,70,0,0,no_mans_land,deuce_alley,far,-4.3,19.482353,no_mans_land,deuce,near,2.90062,0.084741,0.453104,down the line,Out,False,16:12:07,2001.459961,0,,,,,,,,,,,
203,Opponent,1,serve,Serve,Flat,112,71,0,0,service_box,deuce_out,near,4.0,6.0,no_mans_land,deuce,far,-1.039813,23.968895,2.768905,out wide,In,False,16:12:40,2034.680054,0,In,Out,6.051075,5.602729,4.0,6.0,,,,,
204,Opponent,1,serve,Serve,Slice,153,72,0,0,service_box,ad,near,-3.888201,5.696234,no_mans_land,ad,far,0.577511,22.829317,2.30322,out wide,In,False,16:13:08,2062.560059,0,,,,,,,,,,,
205,Player,2,return,Backhand,Slice,48,72,0,0,service_box,ad_alley,near,-5.199674,11.449203,out,ad_alley,near,-5.154445,-1.244336,0.891747,cross court,Net,False,16:13:09,2063.26001,0,,,,,,,,,,,
206,Opponent,1,serve,Serve,Flat,118,73,0,0,no_mans_land,deuce,near,3.269487,6.0,no_mans_land,deuce,far,-1.060694,24.04394,2.666652,out wide,In,False,16:13:35,2089.5,0,In,Out,3.269487,4.345608,3.269487,6.0,,,,,
207,Player,0,none,Forehand,Flat,42,74,0,0,service_box,ad,far,1.226962,13.541656,service_box,deuce,near,2.200029,6.596106,2.060553,down the line,In,False,16:13:43,2098.02002,1,,,,,,,,,,,
208,Player,1,serve,Serve,Slice,114,75,0,0,service_box,deuce,far,-3.993183,17.890533,no_mans_land,deuce,near,0.285227,1.148903,2.509715,out wide,In,False,16:14:05,2119.120117,1,,,,,,,,,,,
209,Opponent,2,return,Forehand,Flat,90,75,0,0,service_box,deuce,far,-3.912596,17.534847,no_mans_land,deuce_alley,far,-5.137876,24.171247,0.815855,down the line,Net,False,16:14:05,2119.879883,1,,,,,,,,,,,
210,Player,1,serve,Serve,Flat,115,76,0,0,service_box,ad_alley,far,4.0,16.761974,no_mans_land,ad,near,-1.017356,0.091372,2.53139,out wide,In,False,16:14:21,2135.459961,1,In,Out,4.430441,16.761974,4.0,16.761974,,,,,
211,Opponent,2,return,Backhand,Flat,82,76,0,0,service_box,ad,far,0.81835,13.054653,no_mans_land,ad_alley,far,5.383272,24.409758,0.955695,down the line,Net,False,16:14:22,2136.399902,1,,,,,,,,,,,
212,Player,1,serve,Serve,Slice,147,77,0,0,service_box,deuce,far,-1.43346,17.716307,no_mans_land,deuce,near,0.33431,0.950911,2.478769,down the T,In,False,16:14:39,2153.959961,1,,,,,,,,,,,
213,Opponent,2,return,Backhand,Flat,65,77,0,0,no_mans_land,ad,near,-0.237726,5.108591,no_mans_land,deuce,far,-1.69033,24.590538,1.50953,inside in,In,False,16:14:40,2154.659912,1,,,,,,,,,,,
214,Player,3,serve_plus_one,Forehand,Topspin,79,77,0,0,no_mans_land,deuce,far,-2.43917,18.637245,no_mans_land,ad,near,-0.266217,1.930875,0.863916,inside in,In,False,16:14:42,2156.080078,1,,,,,,,,,,,
215,Opponent,4,return_plus_one,Forehand,Slice,70,77,0,0,no_mans_land,ad_alley,near,-4.577484,5.476391,out,deuce,far,-3.468547,26.073095,0.829038,down the line,Out,False,16:14:43,2157.179932,1,,,,,,,,,,,
216,Player,1,serve,Serve,Slice,132,78,0,0,service_box,ad,far,0.648815,15.37936,no_mans_land,ad,near,-0.981641,1.189968,2.303917,down the T,In,False,16:15:01,2175.159912,1,,,,,,,,,,,
217,Opponent,2,return,Forehand,Flat,86,78,0,0,no_mans_land,ad,near,-0.45395,2.776197,out,ad,far,1.206172,25.45093,0.892095,inside out,In,False,16:15:01,2175.879883,1,,,,,,,,,,,
218,Player,3,serve_plus_one,Forehand,Topspin,99,78,0,0,no_mans_land,deuce,far,-2.391178,18.671715,no_mans_land,ad,near,-0.538114,1.162375,0.707428,inside in,In,False,16:15:03,2177.060059,1,,,,,,,,,,,
219,Opponent,4,return_plus_one,Forehand,Topspin,82,78,0,0,out,ad,near,-3.474457,-0.717536,out,deuce,far,-3.443017,26.479973,0.858907,down the line,Out,False,16:15:04,2178.159912,1,,,,,,,,,,,
220,Opponent,0,none,Backhand,Flat,84,80,0,0,service_box,deuce,near,0.448871,11.556469,service_box,ad,far,0.676468,17.045567,1.171569,down the line,In,False,16:16:06,2240.379883,0,,,,,,,,,,,
221,Opponent,0,none,Backhand,Topspin,86,81,0,0,no_mans_land,deuce,near,1.333831,4.090019,service_box,deuce,far,-0.337873,13.197403,1.411654,inside out,In,False,16:16:47,2281.179932,0,,,,,,,,,,,
222,Opponent,1,serve,Serve,Slice,110,82,0,0,service_box,deuce,far,-0.684088,19.0,no_mans_land,deuce,near,0.402887,1.0159,2.391094,down the T,Out,False,16:17:21,2315.820068,-2,Out,In,-0.684088,14.709336,-0.684088,19.0,,,,,
223,Player,0,return,Backhand,Slice,93,82,0,0,service_box,deuce,far,-1.279471,17.27178,out,deuce,far,-0.826221,25.011736,2.364775,inside out,Net,False,16:17:22,2316.580078,-2,,,,,,,,,,,
224,Opponent,1,serve,Serve,Kick,151,83,0,0,service_box,deuce,far,-2.100339,18.040007,no_mans_land,deuce,near,0.282196,0.945186,2.298807,down the T,In,False,16:17:36,2330.47998,0,,,,,,,,,,,
225,Player,2,return,Forehand,Topspin,54,83,0,0,no_mans_land,ad_alley,near,-4.192361,1.717542,no_mans_land,deuce,far,-2.791119,24.767588,1.219135,down the line,Out,False,16:17:37,2331.399902,0,,,,,,,,,,,
226,Opponent,1,serve,Serve,Flat,150,84,0,0,service_box,ad,far,3.077842,18.040007,no_mans_land,ad,near,-0.833442,-0.437588,2.176842,out wide,In,False,16:18:03,2357.620117,0,,,,,,,,,,,
227,Player,2,return,Backhand,Topspin,72,84,0,0,service_box,deuce,near,2.335009,5.558846,no_mans_land,ad,far,4.076336,24.600393,1.114753,down the line,In,False,16:18:04,2358.399902,0,,,,,,,,,,,
228,Opponent,3,serve_plus_one,Forehand,Topspin,88,84,0,0,no_mans_land,deuce,far,-2.83524,19.882029,no_mans_land,deuce,near,2.111753,1.598653,0.743201,cross court,In,False,16:18:05,2359.879883,0,,,,,,,,,,,
229,Player,4,return_plus_one,Forehand,Topspin,53,84,0,0,no_mans_land,ad,near,-2.412513,4.173987,out,deuce,far,-4.042616,26.174421,0.954649,down the line,In,False,16:18:07,2361.120117,0,,,,,,,,,,,
230,Opponent,5,in_play,Forehand,Topspin,81,84,0,0,no_mans_land,ad,far,2.831104,19.788132,no_mans_land,ad,near,-2.365329,0.496777,1.293676,inside out,In,False,16:18:09,2363.26001,0,,,,,,,,,,,
231,Player,6,in_play,Backhand,Slice,79,84,0,0,no_mans_land,ad,near,-1.180747,5.300919,no_mans_land,ad,far,3.436726,24.900927,1.269468,cross court,In,False,16:18:10,2364.639893,0,,,,,,,,,,,
232,Opponent,7,in_play,Forehand,Topspin,76,84,0,0,no_mans_land,deuce,far,-3.022747,19.658737,no_mans_land,ad,near,-2.065763,-0.218739,0.671732,inside in,In,False,16:18:12,2366.120117,0,,,,,,,,,,,
233,Player,8,in_play,Forehand,Topspin,78,84,0,0,no_mans_land,deuce,near,2.320231,-1.0,out,deuce,far,-3.317507,26.150356,0.915376,cross court,Out,False,16:18:13,2367.280029,0,Out,In,2.320231,1.964293,2.320231,-1.0,,,,,
234,Opponent,1,serve,Serve,Slice,127,85,0,0,service_box,deuce,far,-0.667977,16.065018,no_mans_land,deuce,near,0.534635,0.186203,2.366667,down the T,In,False,16:18:41,2395.919922,0,,,,,,,,,,,
235,Player,2,return,Backhand,Topspin,75,85,0,0,no_mans_land,ad,far,0.586977,19.059677,out,deuce,far,-0.902922,25.826567,1.178028,inside in,Net,False,16:18:42,2396.780029,0,,,,,,,,,,,
236,Opponent,1,serve,Serve,Flat,131,86,0,0,service_box,deuce,far,-3.251185,16.364174,no_mans_land,deuce,near,0.309531,1.05634,2.453086,out wide,In,False,16:19:03,2417.320068,0,,,,,,,,,,,
237,Player,0,none,Backhand,Topspin,70,87,0,0,no_mans_land,ad,near,-0.932768,3.017038,no_mans_land,ad,far,0.022148,22.754725,1.403465,cross court,In,False,16:19:13,2427.379883,1,,,,,,,,,,,
238,Opponent,1,serve,Serve,Flat,104,88,0,0,service_box,ad,far,2.860316,13.797684,no_mans_land,ad,near,-0.932768,0.237077,2.575447,out wide,In,False,16:19:26,2440.47998,0,,,,,,,,,,,
239,Player,2,return,Backhand,Flat,70,88,0,0,no_mans_land,deuce,near,0.631953,4.551054,no_mans_land,ad_alley,far,5.247018,24.482841,1.061198,down the line,In,False,16:19:27,2441.439941,0,,,,,,,,,,,
